Image Name,PSNR (dB),SSIM
im_0045_s100_a05,16.6433,0.5193
im_0045_s100_a06,19.2472,0.6247
im_0045_s80_a04,17.7186,0.6187
im_0045_s80_a05,16.7663,0.5431
im_0045_s80_a06,17.4502,0.6664
im_0045_s85_a04,18.9610,0.6137
im_0045_s85_a05,13.8356,0.5095
im_0045_s85_a06,16.0447,0.5606
im_0045_s90_a04,16.4355,0.6314
im_0045_s90_a05,17.2052,0.5750
im_0045_s90_a06,14.8617,0.5728
im_0045_s95_a04,14.4725,0.5058
im_0045_s95_a05,16.9064,0.4780
im_0045_s95_a06,15.5576,0.6138
im_0046_s100_a04,16.4225,0.6546
im_0046_s100_a05,15.4489,0.6426
im_0046_s100_a06,16.0786,0.6532
im_0046_s80_a04,16.8571,0.7161
im_0046_s80_a05,18.4161,0.7881
im_0046_s80_a06,17.0393,0.6665
im_0046_s85_a04,16.2760,0.6550
im_0046_s85_a05,16.0351,0.6782
im_0046_s85_a06,16.4938,0.6960
im_0046_s90_a04,10.6802,0.5046
im_0046_s90_a05,15.9562,0.6274
im_0046_s90_a06,16.2548,0.5826
im_0046_s95_a04,16.0326,0.6016
im_0046_s95_a05,16.5974,0.7034
im_0046_s95_a06,15.5074,0.6235
im_0047_s100_a04,12.2173,0.5714
im_0047_s100_a05,10.6760,0.5311
im_0047_s100_a06,15.9876,0.6514
im_0047_s80_a04,12.8195,0.6670
im_0047_s80_a05,14.7183,0.6161
im_0047_s80_a06,15.0355,0.5956
im_0047_s85_a04,10.9979,0.5609
im_0047_s85_a05,15.6162,0.5445
im_0047_s85_a06,14.9487,0.6416
im_0047_s90_a04,14.6840,0.5700
im_0047_s90_a05,13.2670,0.5525
im_0047_s90_a06,11.7115,0.5355
im_0047_s95_a04,11.1325,0.5083
im_0047_s95_a05,14.1694,0.5277
im_0047_s95_a06,13.3059,0.5181
im_0048_s100_a04,18.2408,0.5844
im_0048_s100_a05,18.4271,0.6453
im_0048_s100_a06,10.5955,0.5316
im_0048_s80_a04,17.6877,0.5344
im_0048_s80_a05,11.7550,0.4372
im_0048_s80_a06,9.9205,0.4678
im_0048_s85_a04,9.5147,0.4912
im_0048_s85_a05,17.3216,0.6055
im_0048_s85_a06,18.9131,0.6158
im_0048_s90_a04,17.3876,0.5217
im_0048_s90_a05,17.1258,0.4844
im_0048_s90_a06,16.7192,0.5546
im_0048_s95_a04,19.0926,0.5823
im_0048_s95_a05,13.0895,0.5424
im_0048_s95_a06,17.2155,0.6091
im_0049_s100_a04,9.8798,0.5300
im_0049_s100_a05,9.4342,0.4645
im_0049_s100_a06,15.8092,0.6412
im_0049_s80_a04,15.4702,0.6275
im_0049_s80_a05,11.9225,0.4929
im_0049_s80_a06,14.8302,0.6018
im_0049_s85_a04,14.4470,0.5312
im_0049_s85_a05,15.6706,0.6128
im_0049_s85_a06,15.0809,0.6418
im_0049_s90_a04,9.6136,0.4974
im_0049_s90_a05,11.7411,0.4708
im_0049_s90_a06,14.6461,0.5894
im_0049_s95_a04,10.8289,0.5325
im_0049_s95_a05,12.8818,0.5170
im_0049_s95_a06,15.7064,0.6376
im_0050_s100_a04,9.3835,0.6019
im_0050_s100_a05,11.5962,0.6755
im_0050_s100_a06,11.2544,0.6483
im_0050_s80_a04,10.2263,0.6321
im_0050_s80_a05,11.1584,0.6252
im_0050_s80_a06,11.7463,0.6202
im_0050_s85_a04,12.0377,0.6463
im_0050_s85_a05,11.6657,0.6112
im_0050_s85_a06,11.1754,0.5738
im_0050_s90_a04,11.1804,0.6564
im_0050_s90_a05,10.9774,0.6337
im_0050_s90_a06,12.1911,0.6612
im_0050_s95_a04,12.6445,0.6799
im_0050_s95_a05,13.4531,0.6541
im_0050_s95_a06,11.0930,0.5658
im_0051_s100_a04,20.3832,0.6529
im_0051_s100_a05,13.4491,0.5912
im_0051_s100_a06,11.4104,0.5874
im_0051_s80_a04,20.7661,0.7139
im_0051_s80_a05,19.5288,0.5289
im_0051_s80_a06,17.3454,0.6404
im_0051_s85_a04,13.1229,0.5776
im_0051_s85_a05,17.5281,0.6417
im_0051_s85_a06,12.4742,0.5708
im_0051_s90_a04,15.8521,0.4807
im_0051_s90_a05,12.0600,0.5531
im_0051_s90_a06,12.8153,0.6186
im_0051_s95_a04,17.2900,0.5393
im_0051_s95_a05,11.5248,0.5859
im_0051_s95_a06,10.5899,0.6042
im_0052_s100_a04,19.4282,0.7293
im_0052_s100_a05,20.0976,0.6332
im_0052_s100_a06,20.9848,0.6868
im_0052_s80_a04,17.6616,0.6992
im_0052_s80_a05,19.3831,0.6196
im_0052_s80_a06,15.2292,0.7028
im_0052_s85_a04,20.1675,0.7737
im_0052_s85_a05,15.7585,0.5912
im_0052_s85_a06,18.4794,0.7382
im_0052_s90_a04,14.9047,0.7412
im_0052_s90_a05,12.8671,0.6474
im_0052_s90_a06,17.8277,0.7381
im_0052_s95_a04,13.3450,0.6010
im_0052_s95_a05,17.8539,0.7741
im_0052_s95_a06,18.8381,0.6548
im_0053_s100_a04,8.5364,0.6201
im_0053_s100_a05,13.4131,0.6146
im_0053_s100_a06,10.4661,0.6115
im_0053_s80_a04,10.0827,0.5699
im_0053_s80_a05,9.9300,0.5597
im_0053_s80_a06,22.3085,0.6125
im_0053_s85_a04,11.0724,0.6620
im_0053_s85_a05,9.7529,0.6214
im_0053_s85_a06,15.6838,0.5930
im_0053_s90_a04,20.6960,0.4524
im_0053_s90_a05,11.1134,0.5163
im_0053_s90_a06,10.2275,0.6072
im_0053_s95_a04,21.1295,0.4612
im_0053_s95_a05,22.2325,0.4981
im_0053_s95_a06,22.5022,0.5470
im_0054_s100_a04,8.8540,0.4052
im_0054_s100_a05,17.4893,0.5802
im_0054_s100_a06,17.5979,0.6123
im_0054_s80_a04,16.7336,0.5893
im_0054_s80_a05,8.1024,0.4061
im_0054_s80_a06,7.1912,0.3829
im_0054_s85_a04,7.1010,0.4139
im_0054_s85_a05,16.9443,0.5419
im_0054_s85_a06,9.7802,0.4963
im_0054_s90_a04,8.5714,0.3380
im_0054_s90_a05,12.0009,0.4723
im_0054_s90_a06,16.5664,0.5272
im_0054_s95_a04,9.5481,0.4301
im_0054_s95_a05,9.3906,0.4075
im_0054_s95_a06,9.7887,0.4891
im_0055_s100_a04,17.3177,0.7043
im_0055_s100_a05,17.9699,0.6335
im_0055_s100_a06,19.8611,0.6026
im_0055_s80_a04,12.0572,0.5536
im_0055_s80_a05,20.2687,0.6369
im_0055_s80_a06,14.0090,0.6565
im_0055_s85_a04,17.7076,0.6121
im_0055_s85_a05,14.1994,0.6669
im_0055_s85_a06,12.8591,0.6689
im_0055_s90_a04,19.7196,0.7314
im_0055_s90_a05,15.3335,0.6785
im_0055_s90_a06,13.0288,0.5922
im_0055_s95_a04,21.4167,0.7313
im_0055_s95_a05,14.7959,0.6396
im_0055_s95_a06,13.3791,0.5971
im_0056_s100_a04,13.9205,0.6462
im_0056_s100_a05,13.2131,0.5541
im_0056_s100_a06,14.9415,0.6827
im_0056_s80_a04,14.2774,0.5732
im_0056_s80_a05,16.0603,0.6532
im_0056_s80_a06,14.0081,0.6094
im_0056_s85_a04,15.6929,0.6022
im_0056_s85_a05,12.3338,0.6013
im_0056_s85_a06,10.6745,0.5337
im_0056_s90_a04,14.4819,0.5632
im_0056_s90_a05,15.0597,0.6147
im_0056_s90_a06,13.8757,0.6388
im_0056_s95_a04,12.7901,0.6346
im_0056_s95_a05,10.4302,0.6002
im_0056_s95_a06,13.5900,0.5307
im_0057_s100_a04,7.7798,0.4631
im_0057_s100_a05,13.2152,0.4880
im_0057_s100_a06,15.4803,0.5243
im_0057_s80_a04,8.2066,0.4770
im_0057_s80_a05,11.3623,0.4714
im_0057_s80_a06,13.9250,0.5395
im_0057_s85_a04,13.2536,0.5099
im_0057_s85_a05,14.4817,0.5598
im_0057_s85_a06,8.1868,0.4832
im_0057_s90_a04,10.7496,0.5538
im_0057_s90_a05,18.5239,0.5146
im_0057_s90_a06,16.9123,0.5659
im_0057_s95_a04,7.5255,0.4824
im_0057_s95_a05,15.8426,0.5715
im_0057_s95_a06,18.6373,0.6097
im_0058_s100_a04,11.8012,0.5697
im_0058_s100_a05,11.4643,0.5912
im_0058_s100_a06,14.0305,0.5466
im_0058_s80_a04,9.8416,0.5649
im_0058_s80_a05,12.9542,0.5419
im_0058_s80_a06,10.9816,0.5480
im_0058_s85_a04,12.1520,0.5827
im_0058_s85_a05,11.1547,0.6370
im_0058_s85_a06,11.3065,0.5146
im_0058_s90_a04,10.7581,0.4599
im_0058_s90_a05,11.0488,0.4452
im_0058_s90_a06,11.8726,0.4785
im_0058_s95_a04,14.1211,0.6220
im_0058_s95_a05,12.0856,0.5821
im_0058_s95_a06,12.7584,0.5520
im_0059_s100_a04,10.1207,0.6230
im_0059_s100_a05,13.7758,0.5777
im_0059_s100_a06,13.9753,0.5438
im_0059_s80_a04,9.1300,0.4665
im_0059_s80_a05,11.5341,0.5839
im_0059_s80_a06,13.0062,0.5619
im_0059_s85_a04,11.9163,0.6630
im_0059_s85_a05,9.5058,0.5084
im_0059_s85_a06,10.6517,0.5574
im_0059_s90_a04,15.0007,0.6012
im_0059_s90_a05,12.7941,0.6571
im_0059_s90_a06,13.8704,0.5534
im_0059_s95_a04,9.8246,0.6235
im_0059_s95_a05,10.0310,0.5472
im_0059_s95_a06,14.6970,0.6304
im_0060_s100_a04,18.1072,0.7230
im_0060_s100_a05,9.5051,0.4791
im_0060_s100_a06,16.5435,0.6423
im_0060_s80_a04,8.8290,0.4518
im_0060_s80_a05,14.4233,0.6895
im_0060_s80_a06,9.0134,0.5107
im_0060_s85_a04,15.1632,0.6814
im_0060_s85_a05,9.6411,0.5483
im_0060_s85_a06,17.3891,0.6320
im_0060_s90_a04,13.3074,0.6143
im_0060_s90_a05,8.9827,0.4554
im_0060_s90_a06,11.7107,0.5796
im_0060_s95_a04,15.8084,0.6818
im_0060_s95_a05,17.0495,0.6237
im_0060_s95_a06,10.2627,0.5940
im_0061_s100_a04,14.7873,0.6863
im_0061_s100_a05,10.9123,0.6391
im_0061_s100_a06,19.2298,0.6826
im_0061_s80_a04,18.9452,0.6993
im_0061_s80_a05,18.5966,0.6443
im_0061_s80_a06,10.1088,0.6066
im_0061_s85_a04,10.9404,0.5885
im_0061_s85_a05,10.1142,0.6301
im_0061_s85_a06,18.9885,0.7272
im_0061_s90_a04,12.3069,0.5296
im_0061_s90_a05,12.1626,0.5717
im_0061_s90_a06,11.6016,0.6349
im_0061_s95_a04,12.6007,0.6201
im_0061_s95_a05,12.0286,0.6447
im_0061_s95_a06,11.8310,0.6424
im_0062_s100_a04,16.4676,0.6904
im_0062_s100_a05,13.0662,0.6679
im_0062_s100_a06,15.5906,0.6039
im_0062_s80_a04,15.7250,0.6763
im_0062_s80_a05,11.5133,0.5529
im_0062_s80_a06,16.2471,0.6785
im_0062_s85_a04,11.1600,0.6045
im_0062_s85_a05,16.7868,0.6633
im_0062_s85_a06,15.7817,0.5972
im_0062_s90_a04,11.6123,0.5912
im_0062_s90_a05,12.4518,0.6378
im_0062_s90_a06,15.7507,0.5800
im_0062_s95_a04,14.4544,0.6659
im_0062_s95_a05,13.1642,0.6624
im_0062_s95_a06,13.9496,0.6313
im_0063_s100_a04,15.5898,0.7102
im_0063_s100_a05,11.4122,0.5777
im_0063_s100_a06,14.7757,0.6714
im_0063_s80_a04,12.0663,0.6174
im_0063_s80_a05,15.0345,0.6687
im_0063_s80_a06,13.8892,0.6024
im_0063_s85_a04,15.5682,0.6036
im_0063_s85_a05,15.7176,0.6965
im_0063_s85_a06,13.5804,0.6621
im_0063_s90_a04,14.3458,0.6460
im_0063_s90_a05,13.2050,0.6152
im_0063_s90_a06,15.2100,0.6048
im_0063_s95_a04,15.3759,0.6650
im_0063_s95_a05,14.5622,0.6144
im_0063_s95_a06,14.1427,0.5357
im_0064_s100_a04,17.1355,0.6022
im_0064_s100_a05,16.6556,0.5987
im_0064_s100_a06,15.6380,0.6069
im_0064_s80_a04,17.3585,0.5398
im_0064_s80_a05,17.2341,0.5446
im_0064_s80_a06,18.0732,0.6425
im_0064_s85_a04,17.1161,0.6204
im_0064_s85_a05,16.3922,0.5281
im_0064_s85_a06,15.1229,0.6623
im_0064_s90_a04,16.4095,0.4966
im_0064_s90_a05,13.6818,0.6004
im_0064_s90_a06,16.8663,0.4535
im_0064_s95_a04,11.6085,0.5668
im_0064_s95_a05,18.4065,0.7071
im_0064_s95_a06,17.8035,0.6672
im_0065_s100_a04,9.9279,0.5026
im_0065_s100_a05,14.5658,0.6034
im_0065_s100_a06,15.8021,0.6267
im_0065_s80_a04,10.3306,0.5319
im_0065_s80_a05,14.2739,0.6070
im_0065_s80_a06,14.2444,0.6121
im_0065_s85_a04,14.1981,0.6326
im_0065_s85_a05,11.2166,0.4851
im_0065_s85_a06,14.0449,0.5660
im_0065_s90_a04,14.7189,0.6290
im_0065_s90_a05,14.5554,0.6509
im_0065_s90_a06,13.7902,0.5732
im_0065_s95_a04,13.4665,0.6013
im_0065_s95_a05,14.8204,0.6576
im_0065_s95_a06,14.8442,0.6482
im_0066_s100_a04,16.2933,0.6588
im_0066_s100_a05,16.4410,0.6077
im_0066_s100_a06,14.2099,0.5628
im_0066_s80_a04,16.0669,0.6239
im_0066_s80_a05,13.9718,0.6207
im_0066_s80_a06,17.5933,0.6529
im_0066_s85_a04,16.7572,0.5995
im_0066_s85_a05,16.8490,0.6494
im_0066_s85_a06,17.6914,0.6610
im_0066_s90_a04,12.8646,0.6053
im_0066_s90_a05,16.5010,0.6038
im_0066_s90_a06,16.2555,0.5382
im_0066_s95_a04,15.3346,0.5783
im_0066_s95_a05,17.3657,0.6797
im_0066_s95_a06,17.1895,0.5945
im_0067_s100_a04,15.2980,0.5164
im_0067_s100_a05,11.4379,0.6229
im_0067_s100_a06,11.1211,0.6380
im_0067_s80_a04,14.2980,0.6232
im_0067_s80_a05,12.2924,0.6359
im_0067_s80_a06,10.5965,0.5974
im_0067_s85_a04,16.7941,0.5820
im_0067_s85_a05,11.8777,0.6332
im_0067_s85_a06,9.4921,0.5999
im_0067_s90_a04,13.3458,0.5492
im_0067_s90_a05,13.5633,0.5922
im_0067_s90_a06,12.6247,0.5626
im_0067_s95_a04,14.9059,0.5401
im_0067_s95_a05,14.3057,0.6973
im_0067_s95_a06,15.2983,0.5583
im_0068_s100_a04,19.0039,0.6615
im_0068_s100_a05,8.8175,0.5696
im_0068_s100_a06,15.3105,0.5464
im_0068_s80_a04,14.1705,0.5895
im_0068_s80_a05,10.2819,0.5677
im_0068_s80_a06,20.6800,0.7004
im_0068_s85_a04,18.7478,0.6753
im_0068_s85_a05,18.2596,0.6546
im_0068_s85_a06,19.4119,0.6650
im_0068_s90_a04,10.1837,0.5066
im_0068_s90_a05,17.9490,0.6910
im_0068_s90_a06,9.9699,0.5813
im_0068_s95_a04,11.0605,0.6067
im_0068_s95_a05,11.6951,0.6012
im_0068_s95_a06,19.7478,0.6376
im_0069_s100_a04,18.5183,0.6194
im_0069_s100_a05,14.8885,0.5349
im_0069_s100_a06,8.7855,0.4791
im_0069_s80_a04,17.2290,0.5121
im_0069_s80_a05,17.9991,0.5934
im_0069_s80_a06,12.0569,0.5010
im_0069_s85_a04,11.2028,0.4539
im_0069_s85_a05,15.0126,0.5211
im_0069_s85_a06,13.5772,0.4731
im_0069_s90_a04,9.6856,0.4811
im_0069_s90_a05,10.5712,0.4444
im_0069_s90_a06,13.5205,0.3722
im_0069_s95_a04,20.2071,0.6382
im_0069_s95_a05,17.1655,0.5271
im_0069_s95_a06,15.6395,0.5326
im_0070_s100_a04,16.0654,0.6315
im_0070_s100_a05,11.3064,0.6275
im_0070_s100_a06,17.2568,0.6928
im_0070_s80_a04,16.0501,0.6119
im_0070_s80_a05,17.5652,0.6675
im_0070_s80_a06,17.3975,0.7172
im_0070_s85_a04,15.5863,0.6696
im_0070_s85_a05,9.2215,0.5160
im_0070_s85_a06,11.0173,0.5871
im_0070_s90_a04,15.0953,0.6119
im_0070_s90_a05,11.5479,0.6239
im_0070_s90_a06,10.8451,0.5658
im_0070_s95_a04,13.7056,0.6704
im_0070_s95_a05,9.9627,0.5211
im_0070_s95_a06,15.7521,0.6270
im_0071_s100_a04,15.0210,0.7002
im_0071_s100_a05,16.6598,0.6753
im_0071_s100_a06,14.4321,0.5479
im_0071_s80_a04,17.7006,0.6330
im_0071_s80_a05,17.2468,0.7190
im_0071_s80_a06,15.0329,0.7045
im_0071_s85_a04,16.1018,0.7210
im_0071_s85_a05,16.8368,0.6982
im_0071_s85_a06,18.1755,0.6349
im_0071_s90_a04,18.7555,0.6096
im_0071_s90_a05,20.3835,0.7410
im_0071_s90_a06,19.4521,0.6846
im_0071_s95_a04,14.4373,0.6389
im_0071_s95_a05,14.3705,0.6607
im_0071_s95_a06,14.9657,0.6727
im_0072_s100_a04,16.0589,0.5560
im_0072_s100_a05,11.9542,0.4310
im_0072_s100_a06,11.0814,0.4350
im_0072_s80_a04,13.0598,0.5404
im_0072_s80_a05,16.8419,0.5517
im_0072_s80_a06,10.5621,0.4165
im_0072_s85_a04,16.9581,0.5637
im_0072_s85_a05,16.2988,0.6041
im_0072_s85_a06,15.8093,0.5356
im_0072_s90_a04,11.3570,0.4780
im_0072_s90_a05,9.2258,0.4140
im_0072_s90_a06,15.9810,0.5021
im_0072_s95_a04,16.1232,0.5060
im_0072_s95_a05,11.6157,0.4614
im_0072_s95_a06,10.0871,0.4037
im_0073_s100_a04,17.9442,0.5487
im_0073_s100_a05,16.2613,0.4654
im_0073_s100_a06,7.3100,0.3684
im_0073_s80_a04,12.9035,0.5693
im_0073_s80_a05,16.8422,0.5958
im_0073_s80_a06,18.3222,0.6128
im_0073_s85_a04,10.4369,0.4653
im_0073_s85_a05,15.9147,0.5753
im_0073_s85_a06,15.9057,0.5793
im_0073_s90_a04,13.5448,0.5183
im_0073_s90_a05,16.1255,0.5266
im_0073_s90_a06,9.9350,0.4588
im_0073_s95_a04,9.0369,0.4526
im_0073_s95_a05,18.4260,0.6312
im_0073_s95_a06,16.0823,0.6036
im_0074_s100_a04,19.9821,0.7239
im_0074_s100_a05,14.6285,0.6018
im_0074_s100_a06,13.6969,0.6577
im_0074_s80_a04,17.1843,0.7496
im_0074_s80_a05,18.1066,0.6199
im_0074_s80_a06,13.7082,0.6387
im_0074_s85_a04,16.0213,0.5479
im_0074_s85_a05,16.5801,0.6204
im_0074_s85_a06,13.1146,0.6256
im_0074_s90_a04,14.8547,0.5730
im_0074_s90_a05,12.1617,0.6198
im_0074_s90_a06,15.5952,0.5437
im_0074_s95_a04,13.8105,0.6721
im_0074_s95_a05,18.9410,0.5843
im_0074_s95_a06,18.6635,0.6193
im_0075_s100_a04,16.1629,0.6334
im_0075_s100_a05,15.8231,0.5270
im_0075_s100_a06,11.4678,0.3936
im_0075_s80_a04,9.0687,0.4218
im_0075_s80_a05,8.4690,0.3942
im_0075_s80_a06,15.0818,0.5351
im_0075_s85_a04,14.4621,0.5911
im_0075_s85_a05,14.6901,0.5224
im_0075_s85_a06,15.5663,0.6212
im_0075_s90_a04,15.3735,0.5198
im_0075_s90_a05,9.1645,0.4765
im_0075_s90_a06,10.6690,0.4725
im_0075_s95_a04,15.1096,0.5800
im_0075_s95_a05,14.7653,0.4870
im_0075_s95_a06,16.1262,0.6062
im_0076_s100_a04,11.4745,0.5839
im_0076_s100_a05,16.5243,0.4886
im_0076_s100_a06,18.6358,0.5104
im_0076_s80_a04,17.9426,0.4718
im_0076_s80_a05,12.2875,0.5491
im_0076_s80_a06,18.2527,0.5472
im_0076_s85_a04,16.6206,0.6562
im_0076_s85_a05,15.3514,0.5947
im_0076_s85_a06,17.5971,0.4907
im_0076_s90_a04,11.4352,0.5685
im_0076_s90_a05,17.8550,0.5126
im_0076_s90_a06,18.4546,0.5293
im_0076_s95_a04,18.4660,0.5158
im_0076_s95_a05,9.4946,0.5149
im_0076_s95_a06,11.1206,0.5856
im_0077_s100_a04,15.7889,0.5860
im_0077_s100_a05,15.6568,0.6206
im_0077_s100_a06,13.6164,0.5801
im_0077_s80_a04,12.2274,0.4764
im_0077_s80_a05,15.2002,0.6154
im_0077_s80_a06,15.4064,0.5220
im_0077_s85_a04,15.4319,0.5938
im_0077_s85_a05,14.1947,0.5808
im_0077_s85_a06,14.5274,0.5637
im_0077_s90_a04,11.4036,0.4491
im_0077_s90_a05,14.9783,0.5233
im_0077_s90_a06,14.6623,0.5869
im_0077_s95_a04,16.3518,0.5869
im_0077_s95_a05,10.3666,0.5147
im_0077_s95_a06,10.8749,0.5212
im_0078_s100_a04,9.7646,0.5309
im_0078_s100_a05,15.5418,0.6318
im_0078_s100_a06,12.5106,0.5022
im_0078_s80_a04,12.6118,0.4833
im_0078_s80_a05,14.8105,0.5880
im_0078_s80_a06,13.7649,0.5968
im_0078_s85_a04,9.0094,0.5094
im_0078_s85_a05,13.8716,0.5897
im_0078_s85_a06,10.3836,0.5148
im_0078_s90_a04,14.0897,0.6035
im_0078_s90_a05,18.2211,0.6923
im_0078_s90_a06,13.4123,0.6080
im_0078_s95_a04,9.5195,0.4554
im_0078_s95_a05,12.5337,0.6018
im_0078_s95_a06,17.4950,0.6014
im_0079_s100_a04,16.3573,0.6492
im_0079_s100_a05,16.5907,0.6111
im_0079_s100_a06,14.5806,0.5080
im_0079_s80_a04,16.2840,0.6020
im_0079_s80_a05,16.2114,0.6168
im_0079_s80_a06,12.5353,0.6052
im_0079_s85_a04,10.7504,0.5655
im_0079_s85_a05,10.5631,0.5566
im_0079_s85_a06,9.7310,0.5393
im_0079_s90_a04,11.5742,0.5415
im_0079_s90_a05,16.8865,0.5623
im_0079_s90_a06,16.4141,0.5356
im_0079_s95_a04,10.3935,0.5282
im_0079_s95_a05,13.5286,0.5394
im_0079_s95_a06,13.9872,0.4562
im_0080_s100_a04,13.6290,0.5694
im_0080_s100_a05,21.5433,0.7428
im_0080_s100_a06,21.8507,0.7597
im_0080_s80_a04,17.1649,0.5431
im_0080_s80_a05,21.2427,0.7293
im_0080_s80_a06,20.5114,0.6007
im_0080_s85_a04,19.2889,0.6314
im_0080_s85_a05,18.0339,0.7169
im_0080_s85_a06,19.9840,0.6427
im_0080_s90_a04,16.6036,0.6399
im_0080_s90_a05,12.4612,0.6427
im_0080_s90_a06,18.5824,0.4808
im_0080_s95_a04,20.7196,0.6549
im_0080_s95_a05,16.9776,0.6480
im_0080_s95_a06,10.8931,0.6042
im_0081_s100_a04,12.8490,0.5839
im_0081_s100_a05,13.6423,0.6067
im_0081_s100_a06,12.5219,0.5588
im_0081_s80_a04,12.7520,0.6435
im_0081_s80_a05,14.8778,0.6925
im_0081_s80_a06,10.0928,0.5328
im_0081_s85_a04,13.2488,0.5334
im_0081_s85_a05,12.6532,0.5905
im_0081_s85_a06,13.2591,0.6509
im_0081_s90_a04,12.5099,0.5685
im_0081_s90_a05,10.7770,0.4862
im_0081_s90_a06,14.6181,0.6308
im_0081_s95_a04,10.1550,0.5128
im_0081_s95_a05,13.1471,0.6393
im_0081_s95_a06,13.8470,0.5695
im_0082_s100_a04,8.5641,0.4948
im_0082_s100_a05,13.5625,0.6340
im_0082_s100_a06,8.9891,0.5093
im_0082_s80_a04,7.1133,0.4553
im_0082_s80_a05,12.8578,0.6007
im_0082_s80_a06,14.0628,0.5948
im_0082_s85_a04,13.2968,0.5840
im_0082_s85_a05,11.8240,0.5418
im_0082_s85_a06,8.9318,0.4927
im_0082_s90_a04,10.5732,0.4570
im_0082_s90_a05,13.7762,0.5246
im_0082_s90_a06,8.6018,0.4503
im_0082_s95_a04,8.5940,0.5107
im_0082_s95_a05,14.0756,0.5651
im_0082_s95_a06,13.5624,0.5556
im_0083_s100_a04,15.8944,0.7022
im_0083_s100_a05,15.8117,0.5996
im_0083_s100_a06,12.8409,0.5085
im_0083_s80_a04,15.7112,0.5139
im_0083_s80_a05,14.1262,0.6036
im_0083_s80_a06,16.3590,0.6534
im_0083_s85_a04,12.0768,0.5691
im_0083_s85_a05,15.3253,0.5985
im_0083_s85_a06,16.7339,0.6246
im_0083_s90_a04,15.4002,0.5472
im_0083_s90_a05,16.5156,0.4950
im_0083_s90_a06,15.5614,0.6226
im_0083_s95_a04,10.7979,0.4893
im_0083_s95_a05,15.6972,0.5712
im_0083_s95_a06,8.6635,0.4871
im_0084_s100_a04,18.9631,0.5718
im_0084_s100_a05,13.6854,0.5862
im_0084_s100_a06,17.5138,0.7164
im_0084_s80_a04,18.4123,0.6453
im_0084_s80_a05,16.1431,0.7009
im_0084_s80_a06,9.8730,0.5201
im_0084_s85_a04,14.0204,0.5590
im_0084_s85_a05,12.0322,0.5689
im_0084_s85_a06,15.2111,0.6447
im_0084_s90_a04,18.2865,0.5464
im_0084_s90_a05,14.7610,0.5664
im_0084_s90_a06,14.7880,0.6184
im_0084_s95_a04,9.8589,0.5419
im_0084_s95_a05,17.6563,0.5839
im_0084_s95_a06,11.2201,0.5706
im_0085_s100_a04,17.2208,0.5985
im_0085_s100_a05,15.9106,0.6265
im_0085_s100_a06,16.7951,0.5604
im_0085_s80_a04,14.2927,0.5962
im_0085_s80_a05,17.1036,0.6305
im_0085_s80_a06,17.1560,0.5498
im_0085_s85_a04,16.7644,0.6330
im_0085_s85_a05,17.7512,0.6264
im_0085_s85_a06,14.1486,0.5635
im_0085_s90_a04,16.8771,0.5830
im_0085_s90_a05,17.9440,0.6227
im_0085_s90_a06,11.1906,0.5050
im_0085_s95_a04,16.5719,0.6089
im_0085_s95_a05,13.4246,0.5970
im_0085_s95_a06,9.8682,0.5121
im_0086_s100_a04,12.8643,0.5839
im_0086_s100_a05,18.4044,0.5186
im_0086_s100_a06,9.4806,0.5317
im_0086_s80_a04,14.7503,0.5339
im_0086_s80_a05,12.2777,0.5552
im_0086_s80_a06,10.2700,0.5406
im_0086_s85_a04,14.7975,0.6017
im_0086_s85_a05,11.1100,0.6571
im_0086_s85_a06,10.2834,0.6409
im_0086_s90_a04,20.3127,0.5767
im_0086_s90_a05,10.9694,0.6187
im_0086_s90_a06,8.8372,0.5416
im_0086_s95_a04,11.7349,0.6352
im_0086_s95_a05,12.0418,0.6270
im_0086_s95_a06,10.0144,0.6094
im_0087_s100_a04,8.6503,0.4599
im_0087_s100_a05,16.4310,0.5516
im_0087_s100_a06,8.5103,0.4203
im_0087_s80_a04,9.9385,0.4463
im_0087_s80_a05,12.6895,0.4912
im_0087_s80_a06,8.6662,0.4693
im_0087_s85_a04,8.3332,0.4422
im_0087_s85_a05,14.8154,0.5802
im_0087_s85_a06,12.7571,0.4553
im_0087_s90_a04,11.5354,0.4959
im_0087_s90_a05,16.7321,0.4069
im_0087_s90_a06,6.9791,0.3542
im_0087_s95_a04,11.5724,0.4857
im_0087_s95_a05,9.0546,0.4532
im_0087_s95_a06,11.9153,0.5286
im_0088_s100_a04,13.2711,0.5768
im_0088_s100_a05,10.3719,0.5060
im_0088_s100_a06,9.4029,0.5132
im_0088_s80_a04,9.5343,0.5225
im_0088_s80_a05,13.2794,0.5934
im_0088_s80_a06,12.1100,0.5558
im_0088_s85_a04,11.4758,0.5643
im_0088_s85_a05,13.2079,0.5351
im_0088_s85_a06,8.7639,0.4606
im_0088_s90_a04,12.3471,0.6042
im_0088_s90_a05,13.6441,0.5671
im_0088_s90_a06,13.2642,0.5161
im_0088_s95_a04,9.2324,0.5228
im_0088_s95_a05,12.7660,0.5659
im_0088_s95_a06,14.1443,0.6318
im_0089_s100_a04,9.6056,0.4039
im_0089_s100_a05,12.4384,0.4836
im_0089_s100_a06,9.6433,0.4381
im_0089_s80_a04,11.5543,0.4671
im_0089_s80_a05,10.9853,0.4240
im_0089_s80_a06,10.4947,0.4460
