Image Name,PSNR (dB),SSIM
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-003,18.7362,0.4377
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-004,18.6977,0.4339
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-005,18.5458,0.4181
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-006,18.5432,0.4180
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-007,18.4575,0.4232
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-008,18.4578,0.4232
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-009,18.5442,0.4233
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-010,18.8421,0.4344
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-011,18.8118,0.4336
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-012,18.7825,0.4291
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-013,18.8893,0.4411
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-014,18.8658,0.4401
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-015,18.8610,0.4362
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-016,18.8362,0.4386
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-017,18.6242,0.4295
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-018,18.5794,0.4347
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-019,18.8377,0.4357
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-020,18.9315,0.4387
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-021,18.9130,0.4376
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-022,18.8433,0.4206
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-023,18.8770,0.4286
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-024,19.0518,0.4250
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-025,18.8961,0.4295
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-026,18.9198,0.4244
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-027,18.9368,0.4215
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-028,18.9623,0.4223
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-029,18.9428,0.4243
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-030,19.1144,0.4266
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-031,19.1732,0.4259
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-032,18.8897,0.4113
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-033,18.9143,0.4140
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-034,18.9733,0.4169
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-035,18.9798,0.4171
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-036,19.0466,0.4207
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-037,18.7879,0.3990
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-038,18.8127,0.4006
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-039,18.9781,0.4177
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-040,18.9849,0.4189
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-041,19.1222,0.4217
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-042,19.0656,0.4248
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-043,18.7775,0.4142
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-044,18.8588,0.4056
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-045,18.7988,0.4160
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-046,18.6909,0.4091
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-047,18.7844,0.4070
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-048,18.8228,0.4073
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-049,18.8558,0.4133
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-050,18.9581,0.4202
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-051,18.9519,0.4227
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-052,18.9141,0.4150
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-053,18.9123,0.4185
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-054,18.9914,0.4162
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-055,18.9083,0.4025
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-056,18.7948,0.3936
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-057,19.0542,0.4055
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-058,19.0470,0.4050
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-059,19.0271,0.3896
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-060,18.9181,0.4008
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-061,18.7985,0.3949
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-062,19.0940,0.3933
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-063,19.1432,0.3986
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-064,19.3481,0.4122
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-065,19.1951,0.4117
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-066,19.0509,0.4187
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-067,19.1263,0.4221
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-068,19.2740,0.4123
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-069,19.1823,0.4072
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-070,19.1945,0.4102
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-071,18.8479,0.3979
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-072,18.8180,0.3969
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-073,18.7485,0.3873
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-074,19.1110,0.4047
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-075,19.1323,0.4045
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-076,19.1310,0.4031
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-077,19.1377,0.3994
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-078,19.1279,0.3915
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-079,19.1636,0.3981
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-080,19.0387,0.4006
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-081,19.1841,0.4009
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-082,19.2740,0.4009
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-083,19.2474,0.4048
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-084,18.9010,0.3895
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-085,18.8107,0.3914
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-086,18.8409,0.3791
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-087,18.8510,0.3792
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-088,18.5998,0.3904
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-089,18.6592,0.3898
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-090,18.6790,0.3899
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-091,18.9003,0.3998
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-092,18.7467,0.3874
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-093,18.9171,0.4024
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-094,19.0064,0.4099
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-095,18.7801,0.3836
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-096,18.9380,0.3893
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-097,19.1118,0.4030
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-098,18.6472,0.3942
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-099,18.9117,0.4063
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-100,19.0097,0.3969
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-101,19.0917,0.4052
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-102,19.0265,0.3928
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-103,18.9682,0.3993
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-104,18.8665,0.3986
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-105,18.8082,0.3922
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-106,19.1389,0.4155
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-107,18.9886,0.4116
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-108,19.1308,0.4190
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-109,19.1512,0.4182
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-110,19.1148,0.4220
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-111,19.0394,0.4221
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-112,18.9392,0.4255
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-113,18.7910,0.4098
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-114,18.8178,0.4096
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-115,18.8153,0.4045
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-116,18.7372,0.4152
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-117,19.0076,0.4224
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-118,18.9669,0.4225
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-119,18.8358,0.4237
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-120,18.9699,0.4144
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-121,18.8824,0.4186
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-122,19.0177,0.4311
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-123,19.0037,0.4248
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-124,19.0474,0.4261
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-125,19.0895,0.4176
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-126,19.1051,0.4207
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-127,19.0322,0.4218
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-128,18.7181,0.4226
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-129,18.6732,0.4221
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-130,18.7467,0.4145
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-131,19.2381,0.4314
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-132,19.1727,0.4303
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-133,18.9699,0.4231
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-134,19.0201,0.4239
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-135,19.0952,0.4256
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-136,19.1065,0.4297
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-137,19.2380,0.4410
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-138,19.2989,0.4455
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-139,19.1019,0.4350
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-140,19.0532,0.4301
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-141,18.8991,0.4277
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-142,18.8155,0.4292
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-143,18.7518,0.4238
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-144,18.8340,0.4300
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-145,18.7335,0.4134
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-146,18.5939,0.4130
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-147,18.6677,0.4188
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-148,18.7045,0.4230
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-149,18.6735,0.4152
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-150,18.6978,0.4219
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-151,18.7880,0.4181
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-152,18.6746,0.4182
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-153,18.7218,0.4187
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-154,18.5131,0.4305
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-155,18.4084,0.4220
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-156,18.6118,0.4308
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-157,18.5503,0.4349
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-158,18.7867,0.4434
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-159,18.8074,0.4426
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-160,18.6320,0.4307
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-161,18.5928,0.4354
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-162,18.4547,0.4316
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-163,18.5390,0.4298
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-164,18.5620,0.4256
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-165,18.6013,0.4257
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-166,18.6867,0.4248
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-167,18.6410,0.4272
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-168,18.8749,0.4400
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-169,18.7288,0.4306
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-170,18.6553,0.4315
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-171,18.6175,0.4275
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-172,18.7377,0.4348
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-173,18.5843,0.4282
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-174,18.6404,0.4300
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-175,18.5336,0.4223
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-176,18.5846,0.4246
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-177,18.6276,0.4255
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-178,18.6425,0.4274
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-179,18.7549,0.4359
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-180,18.4548,0.4395
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-181,18.6830,0.4454
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-182,18.9253,0.4471
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-183,18.8363,0.4394
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-184,18.7936,0.4437
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-185,18.6963,0.4407
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-186,18.8267,0.4351
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-187,18.7836,0.4367
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-188,18.8051,0.4414
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-189,18.7494,0.4414
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-190,18.6660,0.4339
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-191,18.7126,0.4340
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-192,18.6901,0.4329
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-193,18.5977,0.4240
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-194,18.7925,0.4331
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-195,18.5760,0.4228
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-196,18.5363,0.4124
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-197,18.6478,0.4262
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-198,18.5605,0.4308
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-199,18.3755,0.4311
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-200,18.4023,0.4280
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-201,18.4705,0.4346
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-202,18.7200,0.4399
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-203,18.7174,0.4341
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-204,18.6501,0.4294
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-205,18.3490,0.3970
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-206,18.4599,0.4018
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-207,18.4063,0.4113
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-208,18.6050,0.4192
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-209,18.5983,0.4299
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-210,18.6510,0.4333
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-211,18.7532,0.4355
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-212,18.7276,0.4403
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-213,18.8256,0.4351
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-214,18.6784,0.4220
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-215,18.7528,0.4201
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-216,18.9019,0.4305
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-217,18.7219,0.4233
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-218,18.7926,0.4234
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-219,18.7023,0.4137
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-220,18.6895,0.4290
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-221,18.7594,0.4248
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-222,18.7030,0.4221
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-223,18.5601,0.4237
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-224,18.2735,0.4075
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-225,18.1677,0.4189
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-226,18.5153,0.4156
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-227,18.7288,0.4310
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-228,18.7148,0.4272
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-229,18.6347,0.4285
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-230,18.5941,0.4217
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-231,18.4883,0.4215
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-232,18.5153,0.4189
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-233,18.6509,0.4319
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-234,18.6420,0.4302
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-235,18.6493,0.4318
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-236,19.0238,0.4475
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-237,18.9237,0.4467
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-238,18.9048,0.4414
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-239,18.8854,0.4397
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-240,18.7745,0.4465
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-241,18.7502,0.4467
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-242,18.9151,0.4435
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-243,18.8369,0.4401
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-244,18.7522,0.4403
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-245,18.4624,0.4270
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-246,18.4438,0.4303
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-247,18.4025,0.4255
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-248,18.6941,0.4297
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-249,18.9004,0.4435
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-250,18.7416,0.4319
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-251,18.7245,0.4248
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-252,18.7854,0.4347
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-253,18.8849,0.4384
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-254,18.8293,0.4388
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-255,18.5875,0.4308
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-256,18.7296,0.4387
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-257,18.7420,0.4388
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-258,18.8369,0.4351
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-259,18.8224,0.4279
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-260,18.7060,0.4200
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-261,18.9562,0.4409
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-262,18.7442,0.4289
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-263,18.9168,0.4342
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-264,18.8954,0.4336
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-265,18.2134,0.3931
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-266,18.0809,0.3895
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-267,18.3105,0.3992
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-268,18.4707,0.4098
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-269,18.2354,0.4059
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-270,18.6436,0.4192
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-271,18.5756,0.4194
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-272,18.6927,0.4198
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-273,18.8481,0.4216
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-274,18.9108,0.4224
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-275,18.8515,0.4206
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-276,18.9411,0.4228
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-277,18.8715,0.4225
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-278,18.7563,0.4162
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-279,18.8330,0.4240
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-280,18.9470,0.4301
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-281,18.7872,0.4227
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-282,18.7652,0.4209
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-283,18.9725,0.4294
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-284,18.9419,0.4335
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-285,18.6967,0.4171
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-286,18.7199,0.4095
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-287,18.7186,0.4093
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-288,18.7186,0.4093
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-289,18.7186,0.4093
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-290,18.7186,0.4093
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-291,18.7186,0.4093
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-292,18.7186,0.4093
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-293,18.7186,0.4093
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-294,18.8196,0.4106
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-295,18.8201,0.4107
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-296,18.8201,0.4107
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-297,18.8201,0.4107
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-298,18.8201,0.4107
Winter_Garden_0-4_Winter_Garden_0-4-Webcam-R-299,18.8201,0.4107

Average,20.0551,0.5105
