# NDR-Restore GT-Rain Evaluation Results,,,
,,,
# Model Information,,,
Model,NDR-Restore,,
Test Dataset,GT-Rain,,
,,,
# Overall Metrics,,,
Total Images,2100,,
Average PSNR (dB),21.2411,,
Average SSIM,0.5948,,
,,,
# Per-Image Results,,,
Image Name,GT Name,PSNR (dB),SSIM
Winter_Garden_0-1-Webcam-R-107.png,Winter_Garden_0-1-Webcam-C-000.png,18.4665,0.5131
Winter_Garden_0-1-Webcam-R-108.png,Winter_Garden_0-1-Webcam-C-000.png,18.6088,0.5066
Winter_Garden_0-1-Webcam-R-109.png,Winter_Garden_0-1-Webcam-C-000.png,18.4789,0.5108
Winter_Garden_0-1-Webcam-R-110.png,Winter_Garden_0-1-Webcam-C-000.png,18.537,0.5111
Winter_Garden_0-1-Webcam-R-111.png,Winter_Garden_0-1-Webcam-C-000.png,18.4908,0.5113
Winter_Garden_0-1-Webcam-R-112.png,Winter_Garden_0-1-Webcam-C-000.png,18.3564,0.5144
Winter_Garden_0-1-Webcam-R-113.png,Winter_Garden_0-1-Webcam-C-000.png,18.1125,0.5078
Winter_Garden_0-1-Webcam-R-114.png,Winter_Garden_0-1-Webcam-C-000.png,18.1167,0.5083
Winter_Garden_0-1-Webcam-R-115.png,Winter_Garden_0-1-Webcam-C-000.png,18.2586,0.507
Winter_Garden_0-1-Webcam-R-116.png,Winter_Garden_0-1-Webcam-C-000.png,17.9903,0.5008
Winter_Garden_0-1-Webcam-R-117.png,Winter_Garden_0-1-Webcam-C-000.png,17.8158,0.4959
Winter_Garden_0-1-Webcam-R-118.png,Winter_Garden_0-1-Webcam-C-000.png,18.2032,0.4977
Winter_Garden_0-1-Webcam-R-119.png,Winter_Garden_0-1-Webcam-C-000.png,18.2674,0.4989
Winter_Garden_0-1-Webcam-R-120.png,Winter_Garden_0-1-Webcam-C-000.png,17.6179,0.4857
Winter_Garden_0-1-Webcam-R-121.png,Winter_Garden_0-1-Webcam-C-000.png,17.833,0.4829
Winter_Garden_0-1-Webcam-R-122.png,Winter_Garden_0-1-Webcam-C-000.png,17.4747,0.4558
Winter_Garden_0-1-Webcam-R-123.png,Winter_Garden_0-1-Webcam-C-000.png,17.4201,0.4549
Winter_Garden_0-1-Webcam-R-124.png,Winter_Garden_0-1-Webcam-C-000.png,17.6257,0.4603
Winter_Garden_0-1-Webcam-R-125.png,Winter_Garden_0-1-Webcam-C-000.png,17.5989,0.4618
Winter_Garden_0-1-Webcam-R-126.png,Winter_Garden_0-1-Webcam-C-000.png,17.9817,0.4682
Winter_Garden_0-1-Webcam-R-127.png,Winter_Garden_0-1-Webcam-C-000.png,17.7707,0.4656
Winter_Garden_0-1-Webcam-R-128.png,Winter_Garden_0-1-Webcam-C-000.png,17.7453,0.4662
Winter_Garden_0-1-Webcam-R-129.png,Winter_Garden_0-1-Webcam-C-000.png,17.6078,0.4624
Winter_Garden_0-1-Webcam-R-130.png,Winter_Garden_0-1-Webcam-C-000.png,17.6437,0.4641
Winter_Garden_0-1-Webcam-R-131.png,Winter_Garden_0-1-Webcam-C-000.png,17.4524,0.4627
Winter_Garden_0-1-Webcam-R-132.png,Winter_Garden_0-1-Webcam-C-000.png,17.2532,0.4627
Winter_Garden_0-1-Webcam-R-133.png,Winter_Garden_0-1-Webcam-C-000.png,17.2586,0.4638
Winter_Garden_0-1-Webcam-R-134.png,Winter_Garden_0-1-Webcam-C-000.png,17.7589,0.4719
Winter_Garden_0-1-Webcam-R-135.png,Winter_Garden_0-1-Webcam-C-000.png,17.8184,0.4735
Winter_Garden_0-1-Webcam-R-136.png,Winter_Garden_0-1-Webcam-C-000.png,17.8344,0.4766
Winter_Garden_0-1-Webcam-R-137.png,Winter_Garden_0-1-Webcam-C-000.png,17.8514,0.4776
Winter_Garden_0-1-Webcam-R-138.png,Winter_Garden_0-1-Webcam-C-000.png,17.8256,0.4721
Winter_Garden_0-1-Webcam-R-139.png,Winter_Garden_0-1-Webcam-C-000.png,17.8989,0.4735
Winter_Garden_0-1-Webcam-R-140.png,Winter_Garden_0-1-Webcam-C-000.png,17.6711,0.4665
Winter_Garden_0-1-Webcam-R-141.png,Winter_Garden_0-1-Webcam-C-000.png,17.8937,0.4732
Winter_Garden_0-1-Webcam-R-142.png,Winter_Garden_0-1-Webcam-C-000.png,17.8548,0.473
Winter_Garden_0-1-Webcam-R-143.png,Winter_Garden_0-1-Webcam-C-000.png,17.9758,0.475
Winter_Garden_0-1-Webcam-R-144.png,Winter_Garden_0-1-Webcam-C-000.png,17.958,0.475
Winter_Garden_0-1-Webcam-R-145.png,Winter_Garden_0-1-Webcam-C-000.png,18.0903,0.4793
Winter_Garden_0-1-Webcam-R-146.png,Winter_Garden_0-1-Webcam-C-000.png,18.1199,0.4793
Winter_Garden_0-1-Webcam-R-147.png,Winter_Garden_0-1-Webcam-C-000.png,18.0726,0.4753
Winter_Garden_0-1-Webcam-R-148.png,Winter_Garden_0-1-Webcam-C-000.png,18.0149,0.4745
Winter_Garden_0-1-Webcam-R-149.png,Winter_Garden_0-1-Webcam-C-000.png,18.1723,0.4811
Winter_Garden_0-1-Webcam-R-150.png,Winter_Garden_0-1-Webcam-C-000.png,18.1327,0.4818
Winter_Garden_0-1-Webcam-R-151.png,Winter_Garden_0-1-Webcam-C-000.png,18.0651,0.4821
Winter_Garden_0-1-Webcam-R-152.png,Winter_Garden_0-1-Webcam-C-000.png,18.0934,0.4838
Winter_Garden_0-1-Webcam-R-153.png,Winter_Garden_0-1-Webcam-C-000.png,18.1251,0.4898
Winter_Garden_0-1-Webcam-R-154.png,Winter_Garden_0-1-Webcam-C-000.png,17.7125,0.4752
Winter_Garden_0-1-Webcam-R-155.png,Winter_Garden_0-1-Webcam-C-000.png,18.326,0.4834
Winter_Garden_0-1-Webcam-R-156.png,Winter_Garden_0-1-Webcam-C-000.png,18.3405,0.4842
Winter_Garden_0-1-Webcam-R-157.png,Winter_Garden_0-1-Webcam-C-000.png,18.24,0.4782
Winter_Garden_0-1-Webcam-R-158.png,Winter_Garden_0-1-Webcam-C-000.png,18.2517,0.4791
Winter_Garden_0-1-Webcam-R-159.png,Winter_Garden_0-1-Webcam-C-000.png,17.8255,0.4768
Winter_Garden_0-1-Webcam-R-160.png,Winter_Garden_0-1-Webcam-C-000.png,17.7379,0.4764
Winter_Garden_0-1-Webcam-R-161.png,Winter_Garden_0-1-Webcam-C-000.png,18.0476,0.4776
Winter_Garden_0-1-Webcam-R-162.png,Winter_Garden_0-1-Webcam-C-000.png,17.8609,0.4748
Winter_Garden_0-1-Webcam-R-163.png,Winter_Garden_0-1-Webcam-C-000.png,17.2329,0.4664
Winter_Garden_0-1-Webcam-R-164.png,Winter_Garden_0-1-Webcam-C-000.png,17.2389,0.463
Winter_Garden_0-1-Webcam-R-165.png,Winter_Garden_0-1-Webcam-C-000.png,17.1884,0.4629
Winter_Garden_0-1-Webcam-R-166.png,Winter_Garden_0-1-Webcam-C-000.png,17.4564,0.4654
Winter_Garden_0-1-Webcam-R-167.png,Winter_Garden_0-1-Webcam-C-000.png,17.3353,0.4628
Winter_Garden_0-1-Webcam-R-168.png,Winter_Garden_0-1-Webcam-C-000.png,17.3405,0.463
Winter_Garden_0-1-Webcam-R-169.png,Winter_Garden_0-1-Webcam-C-000.png,16.8014,0.4442
Winter_Garden_0-1-Webcam-R-170.png,Winter_Garden_0-1-Webcam-C-000.png,16.8038,0.4454
Winter_Garden_0-1-Webcam-R-171.png,Winter_Garden_0-1-Webcam-C-000.png,17.2672,0.4578
Winter_Garden_0-1-Webcam-R-172.png,Winter_Garden_0-1-Webcam-C-000.png,17.1231,0.4557
Winter_Garden_0-1-Webcam-R-173.png,Winter_Garden_0-1-Webcam-C-000.png,17.1113,0.4563
Winter_Garden_0-1-Webcam-R-174.png,Winter_Garden_0-1-Webcam-C-000.png,17.0464,0.4552
Winter_Garden_0-1-Webcam-R-175.png,Winter_Garden_0-1-Webcam-C-000.png,17.0421,0.4552
Winter_Garden_0-1-Webcam-R-176.png,Winter_Garden_0-1-Webcam-C-000.png,17.1233,0.4525
Winter_Garden_0-1-Webcam-R-177.png,Winter_Garden_0-1-Webcam-C-000.png,16.8382,0.4479
Winter_Garden_0-1-Webcam-R-178.png,Winter_Garden_0-1-Webcam-C-000.png,16.7971,0.4476
Winter_Garden_0-1-Webcam-R-179.png,Winter_Garden_0-1-Webcam-C-000.png,16.6795,0.4451
Winter_Garden_0-1-Webcam-R-180.png,Winter_Garden_0-1-Webcam-C-000.png,16.8067,0.4473
Winter_Garden_0-1-Webcam-R-181.png,Winter_Garden_0-1-Webcam-C-000.png,16.7597,0.4471
Winter_Garden_0-1-Webcam-R-182.png,Winter_Garden_0-1-Webcam-C-000.png,16.8226,0.4484
Winter_Garden_0-1-Webcam-R-183.png,Winter_Garden_0-1-Webcam-C-000.png,16.9286,0.454
Winter_Garden_0-1-Webcam-R-184.png,Winter_Garden_0-1-Webcam-C-000.png,17.397,0.4587
Winter_Garden_0-1-Webcam-R-185.png,Winter_Garden_0-1-Webcam-C-000.png,17.5964,0.469
Winter_Garden_0-1-Webcam-R-186.png,Winter_Garden_0-1-Webcam-C-000.png,17.3491,0.4633
Winter_Garden_0-1-Webcam-R-187.png,Winter_Garden_0-1-Webcam-C-000.png,17.3911,0.465
Winter_Garden_0-1-Webcam-R-188.png,Winter_Garden_0-1-Webcam-C-000.png,17.3229,0.4619
Winter_Garden_0-1-Webcam-R-189.png,Winter_Garden_0-1-Webcam-C-000.png,17.2845,0.4617
Winter_Garden_0-1-Webcam-R-190.png,Winter_Garden_0-1-Webcam-C-000.png,17.8811,0.4711
Winter_Garden_0-1-Webcam-R-191.png,Winter_Garden_0-1-Webcam-C-000.png,17.8712,0.4713
Winter_Garden_0-1-Webcam-R-192.png,Winter_Garden_0-1-Webcam-C-000.png,18.0402,0.4732
Winter_Garden_0-1-Webcam-R-193.png,Winter_Garden_0-1-Webcam-C-000.png,17.9722,0.477
Winter_Garden_0-1-Webcam-R-194.png,Winter_Garden_0-1-Webcam-C-000.png,17.8203,0.4774
Winter_Garden_0-1-Webcam-R-195.png,Winter_Garden_0-1-Webcam-C-000.png,17.9702,0.4788
Winter_Garden_0-1-Webcam-R-196.png,Winter_Garden_0-1-Webcam-C-000.png,17.9423,0.4793
Winter_Garden_0-1-Webcam-R-197.png,Winter_Garden_0-1-Webcam-C-000.png,17.9161,0.4775
Winter_Garden_0-1-Webcam-R-198.png,Winter_Garden_0-1-Webcam-C-000.png,17.6928,0.47
Winter_Garden_0-1-Webcam-R-199.png,Winter_Garden_0-1-Webcam-C-000.png,17.6912,0.4704
Winter_Garden_0-1-Webcam-R-200.png,Winter_Garden_0-1-Webcam-C-000.png,17.949,0.477
Winter_Garden_0-1-Webcam-R-201.png,Winter_Garden_0-1-Webcam-C-000.png,17.8479,0.4743
Winter_Garden_0-1-Webcam-R-202.png,Winter_Garden_0-1-Webcam-C-000.png,17.9307,0.4805
Winter_Garden_0-1-Webcam-R-203.png,Winter_Garden_0-1-Webcam-C-000.png,17.903,0.4786
Winter_Garden_0-1-Webcam-R-204.png,Winter_Garden_0-1-Webcam-C-000.png,17.9077,0.4795
Winter_Garden_0-1-Webcam-R-205.png,Winter_Garden_0-1-Webcam-C-000.png,18.1218,0.4823
Winter_Garden_0-1-Webcam-R-206.png,Winter_Garden_0-1-Webcam-C-000.png,18.0177,0.4812
Winter_Garden_0-1-Webcam-R-207.png,Winter_Garden_0-1-Webcam-C-000.png,18.1121,0.4828
Winter_Garden_0-1-Webcam-R-208.png,Winter_Garden_0-1-Webcam-C-000.png,18.003,0.4833
Winter_Garden_0-1-Webcam-R-209.png,Winter_Garden_0-1-Webcam-C-000.png,18.0562,0.4844
Winter_Garden_0-1-Webcam-R-210.png,Winter_Garden_0-1-Webcam-C-000.png,18.2349,0.4871
Winter_Garden_0-1-Webcam-R-211.png,Winter_Garden_0-1-Webcam-C-000.png,18.3109,0.4922
Winter_Garden_0-1-Webcam-R-212.png,Winter_Garden_0-1-Webcam-C-000.png,18.0708,0.4892
Winter_Garden_0-1-Webcam-R-213.png,Winter_Garden_0-1-Webcam-C-000.png,18.1163,0.4579
Winter_Garden_0-1-Webcam-R-214.png,Winter_Garden_0-1-Webcam-C-000.png,18.0615,0.47
Winter_Garden_0-1-Webcam-R-215.png,Winter_Garden_0-1-Webcam-C-000.png,18.0567,0.4723
Winter_Garden_0-1-Webcam-R-216.png,Winter_Garden_0-1-Webcam-C-000.png,18.03,0.4783
Winter_Garden_0-1-Webcam-R-217.png,Winter_Garden_0-1-Webcam-C-000.png,17.8509,0.4747
Winter_Garden_0-1-Webcam-R-218.png,Winter_Garden_0-1-Webcam-C-000.png,17.8466,0.4768
Winter_Garden_0-1-Webcam-R-219.png,Winter_Garden_0-1-Webcam-C-000.png,17.8806,0.4703
Winter_Garden_0-1-Webcam-R-220.png,Winter_Garden_0-1-Webcam-C-000.png,18.042,0.4736
Winter_Garden_0-1-Webcam-R-221.png,Winter_Garden_0-1-Webcam-C-000.png,17.433,0.4681
Winter_Garden_0-1-Webcam-R-222.png,Winter_Garden_0-1-Webcam-C-000.png,17.3787,0.468
Winter_Garden_0-1-Webcam-R-223.png,Winter_Garden_0-1-Webcam-C-000.png,16.8653,0.4584
Winter_Garden_0-1-Webcam-R-224.png,Winter_Garden_0-1-Webcam-C-000.png,16.8812,0.4591
Winter_Garden_0-1-Webcam-R-225.png,Winter_Garden_0-1-Webcam-C-000.png,17.1822,0.465
Winter_Garden_0-1-Webcam-R-226.png,Winter_Garden_0-1-Webcam-C-000.png,17.4428,0.4678
Winter_Garden_0-1-Webcam-R-227.png,Winter_Garden_0-1-Webcam-C-000.png,17.3718,0.4672
Winter_Garden_0-1-Webcam-R-228.png,Winter_Garden_0-1-Webcam-C-000.png,17.2575,0.4663
Winter_Garden_0-1-Webcam-R-229.png,Winter_Garden_0-1-Webcam-C-000.png,17.383,0.461
Winter_Garden_0-1-Webcam-R-230.png,Winter_Garden_0-1-Webcam-C-000.png,17.4246,0.4615
Winter_Garden_0-1-Webcam-R-231.png,Winter_Garden_0-1-Webcam-C-000.png,17.318,0.4643
Winter_Garden_0-1-Webcam-R-232.png,Winter_Garden_0-1-Webcam-C-000.png,17.4121,0.4704
Winter_Garden_0-1-Webcam-R-233.png,Winter_Garden_0-1-Webcam-C-000.png,17.5528,0.4728
Winter_Garden_0-1-Webcam-R-234.png,Winter_Garden_0-1-Webcam-C-000.png,17.8239,0.4748
Winter_Garden_0-1-Webcam-R-235.png,Winter_Garden_0-1-Webcam-C-000.png,17.814,0.4759
Winter_Garden_0-1-Webcam-R-236.png,Winter_Garden_0-1-Webcam-C-000.png,17.7734,0.4763
Winter_Garden_0-1-Webcam-R-237.png,Winter_Garden_0-1-Webcam-C-000.png,17.7388,0.4766
Winter_Garden_0-1-Webcam-R-238.png,Winter_Garden_0-1-Webcam-C-000.png,17.9638,0.4811
Winter_Garden_0-1-Webcam-R-239.png,Winter_Garden_0-1-Webcam-C-000.png,18.1054,0.4825
Winter_Garden_0-1-Webcam-R-240.png,Winter_Garden_0-1-Webcam-C-000.png,18.1433,0.4833
Winter_Garden_0-1-Webcam-R-241.png,Winter_Garden_0-1-Webcam-C-000.png,18.2591,0.4867
Winter_Garden_0-1-Webcam-R-242.png,Winter_Garden_0-1-Webcam-C-000.png,18.3726,0.4843
Winter_Garden_0-1-Webcam-R-243.png,Winter_Garden_0-1-Webcam-C-000.png,18.3631,0.4846
Winter_Garden_0-1-Webcam-R-244.png,Winter_Garden_0-1-Webcam-C-000.png,18.4131,0.4852
Winter_Garden_0-1-Webcam-R-245.png,Winter_Garden_0-1-Webcam-C-000.png,18.3402,0.4877
Winter_Garden_0-1-Webcam-R-246.png,Winter_Garden_0-1-Webcam-C-000.png,18.4977,0.4901
Winter_Garden_0-1-Webcam-R-247.png,Winter_Garden_0-1-Webcam-C-000.png,18.2832,0.4868
Winter_Garden_0-1-Webcam-R-248.png,Winter_Garden_0-1-Webcam-C-000.png,18.0589,0.4838
Winter_Garden_0-1-Webcam-R-249.png,Winter_Garden_0-1-Webcam-C-000.png,18.3626,0.4855
Winter_Garden_0-1-Webcam-R-250.png,Winter_Garden_0-1-Webcam-C-000.png,18.3191,0.485
Winter_Garden_0-1-Webcam-R-251.png,Winter_Garden_0-1-Webcam-C-000.png,18.2695,0.4852
Winter_Garden_0-1-Webcam-R-252.png,Winter_Garden_0-1-Webcam-C-000.png,18.3048,0.484
Winter_Garden_0-1-Webcam-R-253.png,Winter_Garden_0-1-Webcam-C-000.png,18.3317,0.4849
Winter_Garden_0-1-Webcam-R-254.png,Winter_Garden_0-1-Webcam-C-000.png,18.221,0.4793
Winter_Garden_0-1-Webcam-R-255.png,Winter_Garden_0-1-Webcam-C-000.png,17.5621,0.4684
Winter_Garden_0-1-Webcam-R-256.png,Winter_Garden_0-1-Webcam-C-000.png,17.5238,0.4684
Winter_Garden_0-1-Webcam-R-257.png,Winter_Garden_0-1-Webcam-C-000.png,18.0421,0.4775
Winter_Garden_0-1-Webcam-R-258.png,Winter_Garden_0-1-Webcam-C-000.png,17.9675,0.4789
Winter_Garden_0-1-Webcam-R-259.png,Winter_Garden_0-1-Webcam-C-000.png,17.9707,0.4753
Winter_Garden_0-1-Webcam-R-260.png,Winter_Garden_0-1-Webcam-C-000.png,17.7567,0.4685
Winter_Garden_0-1-Webcam-R-261.png,Winter_Garden_0-1-Webcam-C-000.png,17.7776,0.4694
Winter_Garden_0-1-Webcam-R-262.png,Winter_Garden_0-1-Webcam-C-000.png,18.1648,0.4707
Winter_Garden_0-1-Webcam-R-263.png,Winter_Garden_0-1-Webcam-C-000.png,17.9506,0.4725
Winter_Garden_0-1-Webcam-R-264.png,Winter_Garden_0-1-Webcam-C-000.png,18.302,0.4764
Winter_Garden_0-1-Webcam-R-265.png,Winter_Garden_0-1-Webcam-C-000.png,18.1507,0.474
Winter_Garden_0-1-Webcam-R-266.png,Winter_Garden_0-1-Webcam-C-000.png,18.2958,0.4778
Winter_Garden_0-1-Webcam-R-267.png,Winter_Garden_0-1-Webcam-C-000.png,18.3492,0.476
Winter_Garden_0-1-Webcam-R-268.png,Winter_Garden_0-1-Webcam-C-000.png,18.1995,0.4751
Winter_Garden_0-1-Webcam-R-269.png,Winter_Garden_0-1-Webcam-C-000.png,18.244,0.4822
Winter_Garden_0-1-Webcam-R-270.png,Winter_Garden_0-1-Webcam-C-000.png,18.1756,0.4815
Winter_Garden_0-1-Webcam-R-271.png,Winter_Garden_0-1-Webcam-C-000.png,18.1734,0.4817
Winter_Garden_0-1-Webcam-R-272.png,Winter_Garden_0-1-Webcam-C-000.png,18.2449,0.4839
Winter_Garden_0-1-Webcam-R-273.png,Winter_Garden_0-1-Webcam-C-000.png,18.2615,0.4852
Winter_Garden_0-1-Webcam-R-274.png,Winter_Garden_0-1-Webcam-C-000.png,18.1966,0.486
Winter_Garden_0-1-Webcam-R-275.png,Winter_Garden_0-1-Webcam-C-000.png,18.1624,0.4847
Winter_Garden_0-1-Webcam-R-276.png,Winter_Garden_0-1-Webcam-C-000.png,18.3379,0.4885
Winter_Garden_0-1-Webcam-R-277.png,Winter_Garden_0-1-Webcam-C-000.png,18.3124,0.4861
Winter_Garden_0-1-Webcam-R-278.png,Winter_Garden_0-1-Webcam-C-000.png,18.2805,0.486
Winter_Garden_0-1-Webcam-R-279.png,Winter_Garden_0-1-Webcam-C-000.png,18.3112,0.4866
Winter_Garden_0-1-Webcam-R-280.png,Winter_Garden_0-1-Webcam-C-000.png,18.1929,0.4825
Winter_Garden_0-1-Webcam-R-281.png,Winter_Garden_0-1-Webcam-C-000.png,18.2397,0.4826
Winter_Garden_0-1-Webcam-R-282.png,Winter_Garden_0-1-Webcam-C-000.png,18.2771,0.4849
Winter_Garden_0-1-Webcam-R-283.png,Winter_Garden_0-1-Webcam-C-000.png,18.2402,0.4865
Winter_Garden_0-1-Webcam-R-284.png,Winter_Garden_0-1-Webcam-C-000.png,18.3154,0.4888
Winter_Garden_0-1-Webcam-R-285.png,Winter_Garden_0-1-Webcam-C-000.png,18.2249,0.4824
Winter_Garden_0-1-Webcam-R-286.png,Winter_Garden_0-1-Webcam-C-000.png,18.2155,0.4839
Winter_Garden_0-1-Webcam-R-287.png,Winter_Garden_0-1-Webcam-C-000.png,18.2622,0.4829
Winter_Garden_0-1-Webcam-R-288.png,Winter_Garden_0-1-Webcam-C-000.png,18.276,0.4839
Winter_Garden_0-1-Webcam-R-289.png,Winter_Garden_0-1-Webcam-C-000.png,18.2574,0.4837
Winter_Garden_0-1-Webcam-R-290.png,Winter_Garden_0-1-Webcam-C-000.png,18.288,0.4902
Winter_Garden_0-1-Webcam-R-291.png,Winter_Garden_0-1-Webcam-C-000.png,18.3461,0.4899
Winter_Garden_0-1-Webcam-R-292.png,Winter_Garden_0-1-Webcam-C-000.png,18.3678,0.4903
Winter_Garden_0-1-Webcam-R-293.png,Winter_Garden_0-1-Webcam-C-000.png,18.4556,0.4916
Winter_Garden_0-1-Webcam-R-294.png,Winter_Garden_0-1-Webcam-C-000.png,18.1441,0.4734
Winter_Garden_0-1-Webcam-R-295.png,Winter_Garden_0-1-Webcam-C-000.png,18.2979,0.4815
Winter_Garden_0-1-Webcam-R-296.png,Winter_Garden_0-1-Webcam-C-000.png,18.0557,0.4838
Winter_Garden_0-1-Webcam-R-297.png,Winter_Garden_0-1-Webcam-C-000.png,17.9488,0.4852
Winter_Garden_0-1-Webcam-R-298.png,Winter_Garden_0-1-Webcam-C-000.png,18.3666,0.4916
Winter_Garden_0-1-Webcam-R-299.png,Winter_Garden_0-1-Webcam-C-000.png,18.2146,0.4855
Winter_Garden_0-4-Webcam-R-000.png,Winter_Garden_0-4-Webcam-C-000.png,19.2189,0.4205
Winter_Garden_0-4-Webcam-R-001.png,Winter_Garden_0-4-Webcam-C-000.png,19.6825,0.4257
Winter_Garden_0-4-Webcam-R-002.png,Winter_Garden_0-4-Webcam-C-000.png,19.2248,0.4232
Winter_Garden_0-4-Webcam-R-003.png,Winter_Garden_0-4-Webcam-C-000.png,19.6387,0.4329
Winter_Garden_0-4-Webcam-R-004.png,Winter_Garden_0-4-Webcam-C-000.png,19.5139,0.4278
Winter_Garden_0-4-Webcam-R-005.png,Winter_Garden_0-4-Webcam-C-000.png,19.5455,0.4178
Winter_Garden_0-4-Webcam-R-006.png,Winter_Garden_0-4-Webcam-C-000.png,19.5473,0.4178
Winter_Garden_0-4-Webcam-R-007.png,Winter_Garden_0-4-Webcam-C-000.png,19.4264,0.4138
Winter_Garden_0-4-Webcam-R-008.png,Winter_Garden_0-4-Webcam-C-000.png,19.4254,0.4138
Winter_Garden_0-4-Webcam-R-009.png,Winter_Garden_0-4-Webcam-C-000.png,19.723,0.4196
Winter_Garden_0-4-Webcam-R-010.png,Winter_Garden_0-4-Webcam-C-000.png,19.8498,0.4288
Winter_Garden_0-4-Webcam-R-011.png,Winter_Garden_0-4-Webcam-C-000.png,19.6212,0.4209
Winter_Garden_0-4-Webcam-R-012.png,Winter_Garden_0-4-Webcam-C-000.png,19.7392,0.4217
Winter_Garden_0-4-Webcam-R-013.png,Winter_Garden_0-4-Webcam-C-000.png,19.7145,0.4309
Winter_Garden_0-4-Webcam-R-014.png,Winter_Garden_0-4-Webcam-C-000.png,19.7519,0.428
Winter_Garden_0-4-Webcam-R-015.png,Winter_Garden_0-4-Webcam-C-000.png,19.7695,0.4269
Winter_Garden_0-4-Webcam-R-016.png,Winter_Garden_0-4-Webcam-C-000.png,19.747,0.4294
Winter_Garden_0-4-Webcam-R-017.png,Winter_Garden_0-4-Webcam-C-000.png,19.4746,0.423
Winter_Garden_0-4-Webcam-R-018.png,Winter_Garden_0-4-Webcam-C-000.png,19.471,0.4259
Winter_Garden_0-4-Webcam-R-019.png,Winter_Garden_0-4-Webcam-C-000.png,19.836,0.4286
Winter_Garden_0-4-Webcam-R-020.png,Winter_Garden_0-4-Webcam-C-000.png,19.8169,0.4275
Winter_Garden_0-4-Webcam-R-021.png,Winter_Garden_0-4-Webcam-C-000.png,19.7138,0.4264
Winter_Garden_0-4-Webcam-R-022.png,Winter_Garden_0-4-Webcam-C-000.png,19.7835,0.4196
Winter_Garden_0-4-Webcam-R-023.png,Winter_Garden_0-4-Webcam-C-000.png,19.6671,0.4235
Winter_Garden_0-4-Webcam-R-024.png,Winter_Garden_0-4-Webcam-C-000.png,19.6612,0.4147
Winter_Garden_0-4-Webcam-R-025.png,Winter_Garden_0-4-Webcam-C-000.png,19.4537,0.4207
Winter_Garden_0-4-Webcam-R-026.png,Winter_Garden_0-4-Webcam-C-000.png,19.5209,0.4148
Winter_Garden_0-4-Webcam-R-027.png,Winter_Garden_0-4-Webcam-C-000.png,19.5548,0.4121
Winter_Garden_0-4-Webcam-R-028.png,Winter_Garden_0-4-Webcam-C-000.png,19.2498,0.4171
Winter_Garden_0-4-Webcam-R-029.png,Winter_Garden_0-4-Webcam-C-000.png,19.3687,0.4148
Winter_Garden_0-4-Webcam-R-030.png,Winter_Garden_0-4-Webcam-C-000.png,19.6534,0.4153
Winter_Garden_0-4-Webcam-R-031.png,Winter_Garden_0-4-Webcam-C-000.png,19.5104,0.4148
Winter_Garden_0-4-Webcam-R-032.png,Winter_Garden_0-4-Webcam-C-000.png,19.3794,0.404
Winter_Garden_0-4-Webcam-R-033.png,Winter_Garden_0-4-Webcam-C-000.png,19.4535,0.4064
Winter_Garden_0-4-Webcam-R-034.png,Winter_Garden_0-4-Webcam-C-000.png,19.6533,0.4134
Winter_Garden_0-4-Webcam-R-035.png,Winter_Garden_0-4-Webcam-C-000.png,19.3521,0.4085
Winter_Garden_0-4-Webcam-R-036.png,Winter_Garden_0-4-Webcam-C-000.png,19.2518,0.409
Winter_Garden_0-4-Webcam-R-037.png,Winter_Garden_0-4-Webcam-C-000.png,19.4231,0.3961
Winter_Garden_0-4-Webcam-R-038.png,Winter_Garden_0-4-Webcam-C-000.png,19.4287,0.3967
Winter_Garden_0-4-Webcam-R-039.png,Winter_Garden_0-4-Webcam-C-000.png,19.7509,0.411
Winter_Garden_0-4-Webcam-R-040.png,Winter_Garden_0-4-Webcam-C-000.png,19.7512,0.4115
Winter_Garden_0-4-Webcam-R-041.png,Winter_Garden_0-4-Webcam-C-000.png,19.945,0.4177
Winter_Garden_0-4-Webcam-R-042.png,Winter_Garden_0-4-Webcam-C-000.png,19.7881,0.4155
Winter_Garden_0-4-Webcam-R-043.png,Winter_Garden_0-4-Webcam-C-000.png,19.4439,0.4057
Winter_Garden_0-4-Webcam-R-044.png,Winter_Garden_0-4-Webcam-C-000.png,19.5475,0.3992
Winter_Garden_0-4-Webcam-R-045.png,Winter_Garden_0-4-Webcam-C-000.png,19.2627,0.4047
Winter_Garden_0-4-Webcam-R-046.png,Winter_Garden_0-4-Webcam-C-000.png,19.1035,0.402
Winter_Garden_0-4-Webcam-R-047.png,Winter_Garden_0-4-Webcam-C-000.png,19.1238,0.4005
Winter_Garden_0-4-Webcam-R-048.png,Winter_Garden_0-4-Webcam-C-000.png,19.3455,0.4017
Winter_Garden_0-4-Webcam-R-049.png,Winter_Garden_0-4-Webcam-C-000.png,19.4833,0.4034
Winter_Garden_0-4-Webcam-R-050.png,Winter_Garden_0-4-Webcam-C-000.png,19.3305,0.4069
Winter_Garden_0-4-Webcam-R-051.png,Winter_Garden_0-4-Webcam-C-000.png,19.2894,0.4111
Winter_Garden_0-4-Webcam-R-052.png,Winter_Garden_0-4-Webcam-C-000.png,19.2594,0.4015
Winter_Garden_0-4-Webcam-R-053.png,Winter_Garden_0-4-Webcam-C-000.png,19.3292,0.4036
Winter_Garden_0-4-Webcam-R-054.png,Winter_Garden_0-4-Webcam-C-000.png,19.7963,0.4082
