# NDR-Restore Outdoor-Rain Evaluation Results,,,
,,,
# Model Information,,,
Model,NDR-Restore,,
Test Dataset,Outdoor-Rain,,
,,,
# Overall Metrics,,,
Total Images,9000,,
Average PSNR (dB),15.8696,,
Average SSIM,0.6363,,
,,,
# Per-Image Results,,,
Rainy Image Name,GT Name,PSNR (dB),SSIM
im_0112_s85_a06.png,im_0112.png,22.0802,0.5706
im_0112_s90_a04.png,im_0112.png,22.5808,0.7414
im_0112_s90_a05.png,im_0112.png,23.1408,0.6408
im_0112_s90_a06.png,im_0112.png,18.5691,0.7228
im_0112_s95_a04.png,im_0112.png,20.3097,0.5365
im_0112_s95_a05.png,im_0112.png,23.7269,0.7245
im_0112_s95_a06.png,im_0112.png,22.4718,0.6509
im_0113_s100_a04.png,im_0113.png,22.2782,0.6396
im_0113_s100_a05.png,im_0113.png,22.2402,0.7743
im_0113_s100_a06.png,im_0113.png,17.796,0.6827
im_0113_s80_a04.png,im_0113.png,17.7317,0.763
im_0113_s80_a05.png,im_0113.png,15.6698,0.5971
im_0113_s80_a06.png,im_0113.png,16.7287,0.7548
im_0113_s85_a04.png,im_0113.png,15.5095,0.5684
im_0113_s85_a05.png,im_0113.png,18.7372,0.599
im_0113_s85_a06.png,im_0113.png,21.2151,0.5897
im_0113_s90_a04.png,im_0113.png,20.5081,0.779
im_0113_s90_a05.png,im_0113.png,16.4667,0.589
im_0113_s90_a06.png,im_0113.png,21.2365,0.775
im_0113_s95_a04.png,im_0113.png,23.2174,0.8166
im_0113_s95_a05.png,im_0113.png,21.891,0.6665
im_0113_s95_a06.png,im_0113.png,18.098,0.6028
im_0114_s100_a04.png,im_0114.png,11.1727,0.7065
im_0114_s100_a05.png,im_0114.png,8.8406,0.538
im_0114_s100_a06.png,im_0114.png,10.1657,0.6258
im_0114_s80_a04.png,im_0114.png,10.478,0.693
im_0114_s80_a05.png,im_0114.png,15.4367,0.6582
im_0114_s80_a06.png,im_0114.png,8.7065,0.5698
im_0114_s85_a04.png,im_0114.png,10.9129,0.7246
im_0114_s85_a05.png,im_0114.png,9.6025,0.5875
im_0114_s85_a06.png,im_0114.png,11.4032,0.583
im_0114_s90_a04.png,im_0114.png,14.1724,0.6595
im_0114_s90_a05.png,im_0114.png,8.6518,0.5622
im_0114_s90_a06.png,im_0114.png,9.5548,0.5145
im_0114_s95_a04.png,im_0114.png,20.3285,0.8517
im_0114_s95_a05.png,im_0114.png,13.7803,0.7746
im_0114_s95_a06.png,im_0114.png,9.8201,0.6587
im_0115_s100_a04.png,im_0115.png,25.8644,0.8154
im_0115_s100_a05.png,im_0115.png,18.5534,0.7742
im_0115_s100_a06.png,im_0115.png,26.0989,0.7997
im_0115_s80_a04.png,im_0115.png,26.0366,0.7827
im_0115_s80_a05.png,im_0115.png,22.5016,0.7369
im_0115_s80_a06.png,im_0115.png,20.2333,0.5818
im_0115_s85_a04.png,im_0115.png,17.7003,0.5915
im_0115_s85_a05.png,im_0115.png,21.5952,0.7495
im_0115_s85_a06.png,im_0115.png,17.5646,0.6378
im_0115_s90_a04.png,im_0115.png,24.2095,0.7315
im_0115_s90_a05.png,im_0115.png,19.5675,0.7537
im_0115_s90_a06.png,im_0115.png,22.7635,0.6718
im_0115_s95_a04.png,im_0115.png,21.7846,0.6573
im_0115_s95_a05.png,im_0115.png,20.7453,0.6949
im_0115_s95_a06.png,im_0115.png,21.0232,0.6985
im_0116_s100_a04.png,im_0116.png,18.5571,0.6472
im_0116_s100_a05.png,im_0116.png,13.1574,0.6418
im_0116_s100_a06.png,im_0116.png,17.1838,0.6563
im_0116_s80_a04.png,im_0116.png,20.7049,0.6675
im_0116_s80_a05.png,im_0116.png,16.5287,0.5499
im_0116_s80_a06.png,im_0116.png,15.016,0.6125
im_0116_s85_a04.png,im_0116.png,17.938,0.7236
im_0116_s85_a05.png,im_0116.png,18.4677,0.6513
im_0116_s85_a06.png,im_0116.png,20.6018,0.7039
im_0116_s90_a04.png,im_0116.png,16.9006,0.6798
im_0116_s90_a05.png,im_0116.png,19.2645,0.6356
im_0116_s90_a06.png,im_0116.png,18.2247,0.6456
im_0116_s95_a04.png,im_0116.png,17.8223,0.6672
im_0116_s95_a05.png,im_0116.png,17.5815,0.6277
im_0116_s95_a06.png,im_0116.png,12.6219,0.6492
im_0117_s100_a04.png,im_0117.png,17.581,0.6654
im_0117_s100_a05.png,im_0117.png,20.214,0.5883
im_0117_s100_a06.png,im_0117.png,20.1559,0.7798
im_0117_s80_a04.png,im_0117.png,17.2221,0.6093
im_0117_s80_a05.png,im_0117.png,21.2355,0.752
im_0117_s80_a06.png,im_0117.png,18.8056,0.7662
im_0117_s85_a04.png,im_0117.png,14.7689,0.6511
im_0117_s85_a05.png,im_0117.png,20.2822,0.6817
im_0117_s85_a06.png,im_0117.png,13.6685,0.5846
im_0117_s90_a04.png,im_0117.png,16.1083,0.7412
im_0117_s90_a05.png,im_0117.png,13.7613,0.5759
im_0117_s90_a06.png,im_0117.png,19.8387,0.712
im_0117_s95_a04.png,im_0117.png,15.3537,0.6856
im_0117_s95_a05.png,im_0117.png,17.5373,0.7436
im_0117_s95_a06.png,im_0117.png,16.4798,0.7726
im_0118_s100_a04.png,im_0118.png,14.6976,0.5726
im_0118_s100_a05.png,im_0118.png,17.25,0.5751
im_0118_s100_a06.png,im_0118.png,11.4553,0.4932
im_0118_s80_a04.png,im_0118.png,12.9277,0.5762
im_0118_s80_a05.png,im_0118.png,12.8101,0.6184
im_0118_s80_a06.png,im_0118.png,22.5422,0.6627
im_0118_s85_a04.png,im_0118.png,18.5914,0.6712
im_0118_s85_a05.png,im_0118.png,15.9756,0.7485
im_0118_s85_a06.png,im_0118.png,16.5101,0.6254
im_0118_s90_a04.png,im_0118.png,15.7636,0.5923
im_0118_s90_a05.png,im_0118.png,16.5687,0.6388
im_0118_s90_a06.png,im_0118.png,14.217,0.6488
im_0118_s95_a04.png,im_0118.png,12.1984,0.6176
im_0118_s95_a05.png,im_0118.png,17.1396,0.6244
im_0118_s95_a06.png,im_0118.png,19.667,0.5948
im_0119_s100_a04.png,im_0119.png,13.3949,0.6687
im_0119_s100_a05.png,im_0119.png,11.5111,0.7505
im_0119_s100_a06.png,im_0119.png,13.3033,0.7837
im_0119_s80_a04.png,im_0119.png,10.9775,0.6836
im_0119_s80_a05.png,im_0119.png,18.2613,0.8091
im_0119_s80_a06.png,im_0119.png,12.9151,0.6024
im_0119_s85_a04.png,im_0119.png,11.1865,0.5902
im_0119_s85_a05.png,im_0119.png,15.5579,0.6605
im_0119_s85_a06.png,im_0119.png,12.9228,0.748
im_0119_s90_a04.png,im_0119.png,18.3848,0.7451
im_0119_s90_a05.png,im_0119.png,20.1384,0.721
im_0119_s90_a06.png,im_0119.png,18.8877,0.6434
im_0119_s95_a04.png,im_0119.png,12.1076,0.6042
im_0119_s95_a05.png,im_0119.png,13.3583,0.7758
im_0119_s95_a06.png,im_0119.png,14.6472,0.7807
im_0120_s100_a04.png,im_0120.png,11.0837,0.488
im_0120_s100_a05.png,im_0120.png,22.336,0.6592
im_0120_s100_a06.png,im_0120.png,18.4664,0.6009
im_0120_s80_a04.png,im_0120.png,21.4864,0.7864
im_0120_s80_a05.png,im_0120.png,13.8966,0.6576
im_0120_s80_a06.png,im_0120.png,13.4288,0.5563
im_0120_s85_a04.png,im_0120.png,14.5002,0.5205
im_0120_s85_a05.png,im_0120.png,12.3565,0.6004
im_0120_s85_a06.png,im_0120.png,12.0074,0.5918
im_0120_s90_a04.png,im_0120.png,20.0185,0.7402
im_0120_s90_a05.png,im_0120.png,12.8411,0.5922
im_0120_s90_a06.png,im_0120.png,12.3659,0.6104
im_0120_s95_a04.png,im_0120.png,15.6034,0.6823
im_0120_s95_a05.png,im_0120.png,12.7153,0.6058
im_0120_s95_a06.png,im_0120.png,15.8995,0.5534
im_0121_s100_a04.png,im_0121.png,11.2802,0.5847
im_0121_s100_a05.png,im_0121.png,10.1312,0.4481
im_0121_s100_a06.png,im_0121.png,16.6901,0.4931
im_0121_s80_a04.png,im_0121.png,13.8754,0.6302
im_0121_s80_a05.png,im_0121.png,13.5148,0.5885
im_0121_s80_a06.png,im_0121.png,14.1186,0.5481
im_0121_s85_a04.png,im_0121.png,11.2,0.5688
im_0121_s85_a05.png,im_0121.png,16.2335,0.6481
im_0121_s85_a06.png,im_0121.png,15.8334,0.6392
im_0121_s90_a04.png,im_0121.png,16.9334,0.5722
im_0121_s90_a05.png,im_0121.png,17.787,0.6299
im_0121_s90_a06.png,im_0121.png,12.8335,0.4727
im_0121_s95_a04.png,im_0121.png,14.543,0.6831
im_0121_s95_a05.png,im_0121.png,10.7079,0.463
im_0121_s95_a06.png,im_0121.png,10.5511,0.4104
im_0122_s100_a04.png,im_0122.png,20.307,0.6172
im_0122_s100_a05.png,im_0122.png,21.8163,0.6443
im_0122_s100_a06.png,im_0122.png,16.5833,0.6091
im_0122_s80_a04.png,im_0122.png,19.4434,0.5995
im_0122_s80_a05.png,im_0122.png,14.8328,0.6291
im_0122_s80_a06.png,im_0122.png,17.74,0.7549
im_0122_s85_a04.png,im_0122.png,17.917,0.6374
im_0122_s85_a05.png,im_0122.png,17.4116,0.7376
im_0122_s85_a06.png,im_0122.png,18.8285,0.6588
im_0122_s90_a04.png,im_0122.png,21.1422,0.729
im_0122_s90_a05.png,im_0122.png,20.3412,0.6272
im_0122_s90_a06.png,im_0122.png,18.5161,0.538
im_0122_s95_a04.png,im_0122.png,23.4339,0.6943
im_0122_s95_a05.png,im_0122.png,11.9301,0.6669
im_0122_s95_a06.png,im_0122.png,14.1481,0.5945
im_0123_s100_a04.png,im_0123.png,16.482,0.6514
im_0123_s100_a05.png,im_0123.png,17.383,0.4946
im_0123_s100_a06.png,im_0123.png,16.6116,0.6991
im_0123_s80_a04.png,im_0123.png,15.9431,0.5741
im_0123_s80_a05.png,im_0123.png,16.8673,0.6477
im_0123_s80_a06.png,im_0123.png,21.1447,0.662
im_0123_s85_a04.png,im_0123.png,23.4613,0.7485
im_0123_s85_a05.png,im_0123.png,16.0609,0.5729
im_0123_s85_a06.png,im_0123.png,15.4302,0.5424
im_0123_s90_a04.png,im_0123.png,16.6002,0.6096
im_0123_s90_a05.png,im_0123.png,16.4657,0.573
im_0123_s90_a06.png,im_0123.png,15.2207,0.6293
im_0123_s95_a04.png,im_0123.png,18.2776,0.6364
im_0123_s95_a05.png,im_0123.png,17.4596,0.5686
im_0123_s95_a06.png,im_0123.png,19.5931,0.6567
im_0124_s100_a04.png,im_0124.png,12.1343,0.6922
im_0124_s100_a05.png,im_0124.png,11.7891,0.649
im_0124_s100_a06.png,im_0124.png,11.7236,0.656
im_0124_s80_a04.png,im_0124.png,22.609,0.7623
im_0124_s80_a05.png,im_0124.png,10.9476,0.5506
im_0124_s80_a06.png,im_0124.png,11.6489,0.6857
im_0124_s85_a04.png,im_0124.png,10.5936,0.6095
im_0124_s85_a05.png,im_0124.png,18.3635,0.5725
im_0124_s85_a06.png,im_0124.png,12.7091,0.6399
im_0124_s90_a04.png,im_0124.png,16.8479,0.6851
im_0124_s90_a05.png,im_0124.png,14.826,0.6675
im_0124_s90_a06.png,im_0124.png,21.0742,0.7058
im_0124_s95_a04.png,im_0124.png,15.3802,0.656
im_0124_s95_a05.png,im_0124.png,14.5154,0.7575
im_0124_s95_a06.png,im_0124.png,10.6757,0.6991
im_0125_s100_a04.png,im_0125.png,10.512,0.5385
im_0125_s100_a05.png,im_0125.png,14.3864,0.6842
im_0125_s100_a06.png,im_0125.png,11.935,0.6481
im_0125_s80_a04.png,im_0125.png,10.5037,0.5015
im_0125_s80_a05.png,im_0125.png,11.2125,0.5313
im_0125_s80_a06.png,im_0125.png,18.3365,0.5591
im_0125_s85_a04.png,im_0125.png,11.4872,0.5849
im_0125_s85_a05.png,im_0125.png,12.2521,0.5278
im_0125_s85_a06.png,im_0125.png,11.6998,0.5946
im_0125_s90_a04.png,im_0125.png,10.5396,0.4297
im_0125_s90_a05.png,im_0125.png,10.1139,0.5299
im_0125_s90_a06.png,im_0125.png,12.6863,0.5803
im_0125_s95_a04.png,im_0125.png,14.6401,0.6911
im_0125_s95_a05.png,im_0125.png,11.1362,0.5265
im_0125_s95_a06.png,im_0125.png,15.8076,0.6473
im_0126_s100_a04.png,im_0126.png,13.0395,0.6887
im_0126_s100_a05.png,im_0126.png,15.833,0.6583
im_0126_s100_a06.png,im_0126.png,7.9954,0.5302
im_0126_s80_a04.png,im_0126.png,7.9022,0.5024
im_0126_s80_a05.png,im_0126.png,7.0312,0.4491
im_0126_s80_a06.png,im_0126.png,7.6646,0.5211
im_0126_s85_a04.png,im_0126.png,9.419,0.6434
im_0126_s85_a05.png,im_0126.png,20.1069,0.8212
im_0126_s85_a06.png,im_0126.png,15.0619,0.6245
im_0126_s90_a04.png,im_0126.png,9.7111,0.5864
im_0126_s90_a05.png,im_0126.png,15.6898,0.6434
im_0126_s90_a06.png,im_0126.png,13.2315,0.5698
im_0126_s95_a04.png,im_0126.png,11.131,0.7194
im_0126_s95_a05.png,im_0126.png,14.949,0.663
im_0126_s95_a06.png,im_0126.png,10.8831,0.6424
im_0127_s100_a04.png,im_0127.png,18.9799,0.6997
im_0127_s100_a05.png,im_0127.png,18.2293,0.5528
im_0127_s100_a06.png,im_0127.png,17.938,0.5832
im_0127_s80_a04.png,im_0127.png,16.7321,0.6573
im_0127_s80_a05.png,im_0127.png,10.8685,0.3923
im_0127_s80_a06.png,im_0127.png,18.5737,0.5818
im_0127_s85_a04.png,im_0127.png,9.6554,0.3715
im_0127_s85_a05.png,im_0127.png,15.4348,0.5711
im_0127_s85_a06.png,im_0127.png,18.1835,0.5868
im_0127_s90_a04.png,im_0127.png,18.3503,0.6367
im_0127_s90_a05.png,im_0127.png,14.7884,0.3942
im_0127_s90_a06.png,im_0127.png,17.9536,0.5987
im_0127_s95_a04.png,im_0127.png,17.6219,0.6336
im_0127_s95_a05.png,im_0127.png,17.8136,0.5369
im_0127_s95_a06.png,im_0127.png,16.3289,0.6944
im_0128_s100_a04.png,im_0128.png,15.2289,0.7318
im_0128_s100_a05.png,im_0128.png,11.9239,0.5321
im_0128_s100_a06.png,im_0128.png,10.8479,0.545
im_0128_s80_a04.png,im_0128.png,16.0508,0.5887
im_0128_s80_a05.png,im_0128.png,13.9638,0.7478
im_0128_s80_a06.png,im_0128.png,13.0583,0.646
im_0128_s85_a04.png,im_0128.png,22.0652,0.7221
im_0128_s85_a05.png,im_0128.png,11.9512,0.663
im_0128_s85_a06.png,im_0128.png,12.8819,0.6872
im_0128_s90_a04.png,im_0128.png,13.49,0.5598
im_0128_s90_a05.png,im_0128.png,15.9394,0.747
im_0128_s90_a06.png,im_0128.png,19.6034,0.675
im_0128_s95_a04.png,im_0128.png,12.2886,0.692
im_0128_s95_a05.png,im_0128.png,20.3725,0.7784
im_0128_s95_a06.png,im_0128.png,12.2482,0.6799
im_0129_s100_a04.png,im_0129.png,16.6295,0.7535
im_0129_s100_a05.png,im_0129.png,16.0571,0.6111
im_0129_s100_a06.png,im_0129.png,13.1273,0.5021
im_0129_s80_a04.png,im_0129.png,22.973,0.6723
im_0129_s80_a05.png,im_0129.png,13.5154,0.6281
im_0129_s80_a06.png,im_0129.png,14.6837,0.5486
im_0129_s85_a04.png,im_0129.png,24.9251,0.8367
im_0129_s85_a05.png,im_0129.png,22.1497,0.6871
im_0129_s85_a06.png,im_0129.png,18.0967,0.6797
im_0129_s90_a04.png,im_0129.png,13.3897,0.5426
im_0129_s90_a05.png,im_0129.png,14.0695,0.6274
im_0129_s90_a06.png,im_0129.png,11.3163,0.3599
im_0129_s95_a04.png,im_0129.png,19.6278,0.7055
im_0129_s95_a05.png,im_0129.png,14.5692,0.6595
im_0129_s95_a06.png,im_0129.png,12.7156,0.5721
im_0130_s100_a04.png,im_0130.png,10.7641,0.483
im_0130_s100_a05.png,im_0130.png,17.2605,0.5721
im_0130_s100_a06.png,im_0130.png,12.0252,0.47
im_0130_s80_a04.png,im_0130.png,14.3466,0.5907
im_0130_s80_a05.png,im_0130.png,16.8479,0.7215
im_0130_s80_a06.png,im_0130.png,12.2211,0.6409
im_0130_s85_a04.png,im_0130.png,10.892,0.5389
im_0130_s85_a05.png,im_0130.png,9.5913,0.4014
im_0130_s85_a06.png,im_0130.png,22.6399,0.7821
im_0130_s90_a04.png,im_0130.png,13.9714,0.6529
im_0130_s90_a05.png,im_0130.png,11.1892,0.5153
im_0130_s90_a06.png,im_0130.png,9.9239,0.4885
im_0130_s95_a04.png,im_0130.png,9.6448,0.4535
im_0130_s95_a05.png,im_0130.png,13.1615,0.6595
im_0130_s95_a06.png,im_0130.png,12.493,0.6081
im_0131_s100_a04.png,im_0131.png,18.018,0.7386
im_0131_s100_a05.png,im_0131.png,22.3506,0.6569
im_0131_s100_a06.png,im_0131.png,16.0602,0.6577
im_0131_s80_a04.png,im_0131.png,20.7412,0.6711
im_0131_s80_a05.png,im_0131.png,22.1054,0.6837
im_0131_s80_a06.png,im_0131.png,24.4743,0.729
im_0131_s85_a04.png,im_0131.png,17.7718,0.6652
im_0131_s85_a05.png,im_0131.png,19.616,0.5731
im_0131_s85_a06.png,im_0131.png,17.595,0.5633
im_0131_s90_a04.png,im_0131.png,16.5336,0.6233
im_0131_s90_a05.png,im_0131.png,15.8605,0.7031
im_0131_s90_a06.png,im_0131.png,15.944,0.6144
im_0131_s95_a04.png,im_0131.png,18.2596,0.5518
im_0131_s95_a05.png,im_0131.png,21.8882,0.6451
im_0131_s95_a06.png,im_0131.png,19.0028,0.5496
im_0132_s100_a04.png,im_0132.png,16.908,0.7092
im_0132_s100_a05.png,im_0132.png,21.7769,0.6726
im_0132_s100_a06.png,im_0132.png,19.4948,0.7533
im_0132_s80_a04.png,im_0132.png,15.9707,0.6661
im_0132_s80_a05.png,im_0132.png,17.8951,0.5767
im_0132_s80_a06.png,im_0132.png,20.1821,0.6765
im_0132_s85_a04.png,im_0132.png,23.1061,0.784
im_0132_s85_a05.png,im_0132.png,17.6922,0.6294
im_0132_s85_a06.png,im_0132.png,15.0186,0.5413
im_0132_s90_a04.png,im_0132.png,19.3835,0.7043
im_0132_s90_a05.png,im_0132.png,16.9103,0.6857
im_0132_s90_a06.png,im_0132.png,20.9006,0.7076
im_0132_s95_a04.png,im_0132.png,19.0793,0.6233
im_0132_s95_a05.png,im_0132.png,22.191,0.7494
im_0132_s95_a06.png,im_0132.png,21.1867,0.62
im_0133_s100_a04.png,im_0133.png,14.2473,0.554
im_0133_s100_a05.png,im_0133.png,16.607,0.5423
im_0133_s100_a06.png,im_0133.png,16.8649,0.6361
im_0133_s80_a04.png,im_0133.png,15.5252,0.7428
im_0133_s80_a05.png,im_0133.png,14.0288,0.554
im_0133_s80_a06.png,im_0133.png,22.5346,0.7555
im_0133_s85_a04.png,im_0133.png,15.2363,0.7072
im_0133_s85_a05.png,im_0133.png,12.0763,0.5402
im_0133_s85_a06.png,im_0133.png,18.9774,0.699
im_0133_s90_a04.png,im_0133.png,15.6211,0.463
im_0133_s90_a05.png,im_0133.png,12.0457,0.5964
im_0133_s90_a06.png,im_0133.png,13.3293,0.69
im_0133_s95_a04.png,im_0133.png,17.7513,0.5862
im_0133_s95_a05.png,im_0133.png,16.0056,0.5643
im_0133_s95_a06.png,im_0133.png,13.1896,0.6092
im_0134_s100_a04.png,im_0134.png,12.0453,0.6658
im_0134_s100_a05.png,im_0134.png,14.4272,0.6727
im_0134_s100_a06.png,im_0134.png,15.6584,0.6308
im_0134_s80_a04.png,im_0134.png,12.8571,0.6902
im_0134_s80_a05.png,im_0134.png,13.3736,0.7189
im_0134_s80_a06.png,im_0134.png,23.7912,0.7427
im_0134_s85_a04.png,im_0134.png,15.8215,0.6589
im_0134_s85_a05.png,im_0134.png,10.9665,0.6451
im_0134_s85_a06.png,im_0134.png,18.5674,0.7846
im_0134_s90_a04.png,im_0134.png,23.9324,0.7102
im_0134_s90_a05.png,im_0134.png,21.2621,0.6871
im_0134_s90_a06.png,im_0134.png,23.7475,0.7154
im_0134_s95_a04.png,im_0134.png,21.6386,0.6928
im_0134_s95_a05.png,im_0134.png,17.941,0.7307
im_0134_s95_a06.png,im_0134.png,22.3897,0.6896
im_0135_s100_a04.png,im_0135.png,15.2359,0.7078
im_0135_s100_a05.png,im_0135.png,9.8412,0.5568
im_0135_s100_a06.png,im_0135.png,16.4745,0.5888
im_0135_s80_a04.png,im_0135.png,10.5512,0.5692
im_0135_s80_a05.png,im_0135.png,9.7047,0.5318
im_0135_s80_a06.png,im_0135.png,12.685,0.5574
im_0135_s85_a04.png,im_0135.png,11.9862,0.6786
im_0135_s85_a05.png,im_0135.png,12.4977,0.6578
im_0135_s85_a06.png,im_0135.png,16.0245,0.6968
im_0135_s90_a04.png,im_0135.png,13.1962,0.6729
im_0135_s90_a05.png,im_0135.png,12.6101,0.6049
im_0135_s90_a06.png,im_0135.png,11.4372,0.482
im_0135_s95_a04.png,im_0135.png,19.473,0.6078
im_0135_s95_a05.png,im_0135.png,11.2532,0.5681
im_0135_s95_a06.png,im_0135.png,11.9396,0.6487
im_0136_s100_a04.png,im_0136.png,22.3739,0.8198
im_0136_s100_a05.png,im_0136.png,17.5454,0.5964
im_0136_s100_a06.png,im_0136.png,14.7532,0.5565
im_0136_s80_a04.png,im_0136.png,19.7993,0.5994
im_0136_s80_a05.png,im_0136.png,20.1581,0.6682
im_0136_s80_a06.png,im_0136.png,20.656,0.6198
im_0136_s85_a04.png,im_0136.png,13.6233,0.5744
im_0136_s85_a05.png,im_0136.png,15.164,0.5689
im_0136_s85_a06.png,im_0136.png,19.8218,0.8161
im_0136_s90_a04.png,im_0136.png,16.448,0.5365
im_0136_s90_a05.png,im_0136.png,21.6623,0.6654
im_0136_s90_a06.png,im_0136.png,19.9527,0.6552
im_0136_s95_a04.png,im_0136.png,13.1895,0.5392
im_0136_s95_a05.png,im_0136.png,16.4877,0.7784
im_0136_s95_a06.png,im_0136.png,20.0243,0.7519
im_0137_s100_a04.png,im_0137.png,14.1255,0.6812
im_0137_s100_a05.png,im_0137.png,16.5215,0.4882
im_0137_s100_a06.png,im_0137.png,15.8271,0.6093
im_0137_s80_a04.png,im_0137.png,21.1122,0.6369
im_0137_s80_a05.png,im_0137.png,14.3042,0.6122
im_0137_s80_a06.png,im_0137.png,13.3372,0.6763
im_0137_s85_a04.png,im_0137.png,22.0655,0.594
im_0137_s85_a05.png,im_0137.png,13.2735,0.669
im_0137_s85_a06.png,im_0137.png,17.7187,0.6235
im_0137_s90_a04.png,im_0137.png,17.2183,0.6021
im_0137_s90_a05.png,im_0137.png,17.1458,0.6638
im_0137_s90_a06.png,im_0137.png,19.9385,0.5146
im_0137_s95_a04.png,im_0137.png,14.3325,0.7032
im_0137_s95_a05.png,im_0137.png,20.8269,0.6073
im_0137_s95_a06.png,im_0137.png,19.4892,0.5962
im_0138_s100_a04.png,im_0138.png,9.121,0.5866
im_0138_s100_a05.png,im_0138.png,14.6923,0.6728
im_0138_s100_a06.png,im_0138.png,11.1592,0.7105
im_0138_s80_a04.png,im_0138.png,17.6263,0.6138
im_0138_s80_a05.png,im_0138.png,11.768,0.7442
im_0138_s80_a06.png,im_0138.png,12.5224,0.771
im_0138_s85_a04.png,im_0138.png,19.966,0.6945
im_0138_s85_a05.png,im_0138.png,7.4013,0.4994
im_0138_s85_a06.png,im_0138.png,7.6227,0.5289
im_0138_s90_a04.png,im_0138.png,9.7181,0.6088
im_0138_s90_a05.png,im_0138.png,9.9606,0.5671
im_0138_s90_a06.png,im_0138.png,9.8298,0.6293
im_0138_s95_a04.png,im_0138.png,9.6348,0.5505
im_0138_s95_a05.png,im_0138.png,21.261,0.7789
im_0138_s95_a06.png,im_0138.png,12.6134,0.6288
im_0139_s100_a04.png,im_0139.png,17.4152,0.5677
im_0139_s100_a05.png,im_0139.png,14.9602,0.6463
im_0139_s100_a06.png,im_0139.png,14.9159,0.5766
im_0139_s80_a04.png,im_0139.png,14.741,0.609
im_0139_s80_a05.png,im_0139.png,12.9986,0.6553
im_0139_s80_a06.png,im_0139.png,12.7497,0.6422
im_0139_s85_a04.png,im_0139.png,11.8799,0.6061
im_0139_s85_a05.png,im_0139.png,15.8921,0.6933
im_0139_s85_a06.png,im_0139.png,18.5575,0.756
im_0139_s90_a04.png,im_0139.png,14.9044,0.5743
im_0139_s90_a05.png,im_0139.png,18.3103,0.6713
im_0139_s90_a06.png,im_0139.png,14.4026,0.5483
im_0139_s95_a04.png,im_0139.png,22.2908,0.639
im_0139_s95_a05.png,im_0139.png,13.875,0.6528
im_0139_s95_a06.png,im_0139.png,14.5301,0.6582
im_0140_s100_a04.png,im_0140.png,8.143,0.5496
im_0140_s100_a05.png,im_0140.png,17.9966,0.6814
im_0140_s100_a06.png,im_0140.png,8.0016,0.5433
im_0140_s80_a04.png,im_0140.png,5.961,0.3984
im_0140_s80_a05.png,im_0140.png,5.8807,0.4513
im_0140_s80_a06.png,im_0140.png,5.948,0.468
im_0140_s85_a04.png,im_0140.png,5.4353,0.3396
im_0140_s85_a05.png,im_0140.png,11.2699,0.7008
im_0140_s85_a06.png,im_0140.png,8.1836,0.5668
im_0140_s90_a04.png,im_0140.png,13.1625,0.7311
im_0140_s90_a05.png,im_0140.png,17.7954,0.7081
im_0140_s90_a06.png,im_0140.png,5.7849,0.3758
im_0140_s95_a04.png,im_0140.png,17.536,0.751
im_0140_s95_a05.png,im_0140.png,5.9299,0.4175
im_0140_s95_a06.png,im_0140.png,7.2811,0.4939
im_0141_s100_a04.png,im_0141.png,22.1975,0.7428
im_0141_s100_a05.png,im_0141.png,12.0501,0.6274
im_0141_s100_a06.png,im_0141.png,13.4505,0.6383
im_0141_s80_a04.png,im_0141.png,24.394,0.7795
im_0141_s80_a05.png,im_0141.png,13.8934,0.7682
im_0141_s80_a06.png,im_0141.png,17.1135,0.7906
im_0141_s85_a04.png,im_0141.png,24.4412,0.7893
im_0141_s85_a05.png,im_0141.png,13.8093,0.6999
im_0141_s85_a06.png,im_0141.png,12.9492,0.7256
im_0141_s90_a04.png,im_0141.png,17.7258,0.7563
im_0141_s90_a05.png,im_0141.png,12.2862,0.5644
im_0141_s90_a06.png,im_0141.png,13.9246,0.5893
im_0141_s95_a04.png,im_0141.png,23.2895,0.7648
im_0141_s95_a05.png,im_0141.png,13.9021,0.5965
im_0141_s95_a06.png,im_0141.png,22.3755,0.7706
im_0142_s100_a04.png,im_0142.png,13.5201,0.5266
im_0142_s100_a05.png,im_0142.png,18.562,0.7
im_0142_s100_a06.png,im_0142.png,16.6745,0.7163
im_0142_s80_a04.png,im_0142.png,16.2549,0.5499
im_0142_s80_a05.png,im_0142.png,20.8007,0.5652
im_0142_s80_a06.png,im_0142.png,19.9188,0.7338
im_0142_s85_a04.png,im_0142.png,13.4614,0.6303
im_0142_s85_a05.png,im_0142.png,15.8574,0.6712
im_0142_s85_a06.png,im_0142.png,15.8546,0.5573
im_0142_s90_a04.png,im_0142.png,14.2699,0.5454
im_0142_s90_a05.png,im_0142.png,15.505,0.6913
im_0142_s90_a06.png,im_0142.png,13.6716,0.6006
im_0142_s95_a04.png,im_0142.png,18.13,0.6346
im_0142_s95_a05.png,im_0142.png,16.604,0.6352
im_0142_s95_a06.png,im_0142.png,18.7592,0.7678
im_0143_s100_a04.png,im_0143.png,22.0481,0.7172
im_0143_s100_a05.png,im_0143.png,12.6599,0.5692
im_0143_s100_a06.png,im_0143.png,17.2447,0.7541
im_0143_s80_a04.png,im_0143.png,18.3586,0.6292
im_0143_s80_a05.png,im_0143.png,16.9287,0.6476
im_0143_s80_a06.png,im_0143.png,22.1674,0.7132
im_0143_s85_a04.png,im_0143.png,22.835,0.7387
